Tripoli tab-delimited output of processed data for:
A519__U.trip
produced on: 2021-12-27

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	
                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	
8.820276975E+003	1.468629802E+001	6.285857209E+000	4.104250839E-001	1.577039338E+001	1.453230933E+001	3.440409095E+001	2.239283483E+000	1.077086007E+000	2.378991148E+000	1.599288607E+001	1.510578674E+001	3.337395988E+001	2.151863159E+000	1.078622763E+000	2.312210472E+000	1.579606235E+001	1.467605948E+001	3.360889915E+001	3.126600742E+000	1.105028578E+000	2.383637877E+000	
3.213114636E+000	6.112320935E+000	6.076557210E+000	6.051655258E+000	2.369531368E+000	2.374037294E+000	2.334031144E+000	2.842216872E+000	4.020970890E+000	2.150408063E+000	1.773256520E+000	2.410450776E+000	2.196658433E+000	2.742089812E+000	1.266598167E+001	1.716920752E+000	1.682666064E+000	2.016308589E+000	1.810594496E+000	2.068543580E+001	7.068415628E+000	3.066268489E+000	
not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	

6.302808000E+003	2.751734065E+001	1.161475351E+001	7.498003443E-001	1.693548145E+001	1.549046169E+001	3.669955723E+001	2.167021784E+000	9.146750113E-001	2.369171298E+000	1.693827231E+001	1.549125140E+001	3.670377310E+001	2.166913628E+000	9.145709265E-001	2.369322668E+000	1.693703782E+001	1.549022792E+001	3.670050720E+001	2.166878741E+000	9.145771582E-001	2.369268379E+000	
6.346646000E+003	2.671330957E+001	1.127540785E+001	7.278850290E-001	1.693558529E+001	1.549064399E+001	3.669990247E+001	2.167028882E+000	9.146801670E-001	2.369165704E+000	1.693682675E+001	1.549036955E+001	3.670315157E+001	2.167061877E+000	9.145969184E-001	2.369417427E+000	1.693837666E+001	1.549116867E+001	3.670360926E+001	2.166890606E+000	9.145604077E-001	2.369324746E+000	
6.390451000E+003	2.596091684E+001	1.095697819E+001	7.073232593E-001	1.693624356E+001	1.549076472E+001	3.670304419E+001	2.167130158E+000	9.146517445E-001	2.369350052E+000	1.693877648E+001	1.549167660E+001	3.670832101E+001	2.167117622E+000	9.145688070E-001	2.369551209E+000	1.693867886E+001	1.549256272E+001	3.670627392E+001	2.167009259E+000	9.146263916E-001	2.369283545E+000	
6.434260000E+003	2.521110125E+001	1.064106669E+001	6.868127863E-001	1.693840335E+001	1.549340213E+001	3.670738483E+001	2.167110092E+000	9.146908250E-001	2.369226882E+000	1.694120515E+001	1.549454689E+001	3.671463625E+001	2.167179721E+000	9.146071225E-001	2.369519838E+000	1.694023666E+001	1.549441060E+001	3.671093879E+001	2.167085355E+000	9.146513656E-001	2.369302050E+000	
6.478076000E+003	2.444903390E+001	1.031894874E+001	6.661492452E-001	1.693561230E+001	1.549044575E+001	3.670203649E+001	2.167151434E+000	9.146670031E-001	2.369333787E+000	1.694014984E+001	1.549408849E+001	3.671467701E+001	2.167317134E+000	9.146370388E-001	2.369592573E+000	1.693816278E+001	1.549202507E+001	3.670681198E+001	2.167107051E+000	9.146225171E-001	2.369400501E+000	
6.521898000E+003	2.368338451E+001	9.996103443E+000	6.451234808E-001	1.693929444E+001	1.549486841E+001	3.671139746E+001	2.167232973E+000	9.147292684E-001	2.369261647E+000	1.694194558E+001	1.549647909E+001	3.672005963E+001	2.167405123E+000	9.146811989E-001	2.369574367E+000	1.694177358E+001	1.549597332E+001	3.671744710E+001	2.167272920E+000	9.146606310E-001	2.369483113E+000	

6.720475000E+003	2.048555054E+001	8.645512849E+000	5.579390156E-001	1.693944823E+001	1.549544414E+001	3.671646894E+001	2.167512686E+000	9.147549509E-001	2.369500907E+000	1.694246577E+001	1.549794946E+001	3.672480938E+001	2.167618922E+000	9.147399011E-001	2.369656030E+000	1.694428561E+001	1.549923781E+001	3.672570343E+001	2.167438881E+000	9.147176911E-001	2.369516739E+000	
6.764269000E+003	1.977773958E+001	8.346613155E+000	5.385801632E-001	1.694063938E+001	1.549743887E+001	3.672199783E+001	2.167686649E+000	9.148083799E-001	2.369552681E+000	1.694339160E+001	1.549755927E+001	3.672691898E+001	2.167624986E+000	9.146668884E-001	2.369851815E+000	1.694245431E+001	1.549770388E+001	3.672273064E+001	2.167497693E+000	9.147260242E-001	2.369559448E+000	
6.808080000E+003	1.913750060E+001	8.076133559E+000	5.211856248E-001	1.693935417E+001	1.549569515E+001	3.671916433E+001	2.167683842E+000	9.147748488E-001	2.369636468E+000	1.694367752E+001	1.549925044E+001	3.673111688E+001	2.167836164E+000	9.147512645E-001	2.369864080E+000	1.694228176E+001	1.549790641E+001	3.672485328E+001	2.167645055E+000	9.147472947E-001	2.369665445E+000	
6.851900000E+003	1.853695121E+001	7.822526461E+000	5.046519326E-001	1.694348733E+001	1.550083524E+001	3.673215145E+001	2.167921557E+000	9.148550672E-001	2.369688528E+000	1.694675145E+001	1.550123434E+001	3.673706332E+001	2.167793834E+000	9.147024068E-001	2.369944387E+000	1.694453255E+001	1.550055290E+001	3.673114635E+001	2.167728513E+000	9.147819715E-001	2.369666850E+000	
6.895701000E+003	1.789137205E+001	7.550330409E+000	4.871567002E-001	1.694126349E+001	1.549877156E+001	3.672611306E+001	2.167849705E+000	9.148533441E-001	2.369614451E+000	1.694431821E+001	1.550000618E+001	3.673346502E+001	2.167892775E+000	9.147612782E-001	2.369900024E+000	1.694673399E+001	1.550139508E+001	3.673477127E+001	2.167660818E+000	9.147128342E-001	2.369771952E+000	
6.939489000E+003	1.727579295E+001	7.290218142E+000	4.702783407E-001	1.694439035E+001	1.550192197E+001	3.673525114E+001	2.167988956E+000	9.148704470E-001	2.369722361E+000	1.694815987E+001	1.550390958E+001	3.674373584E+001	2.168007390E+000	9.147842422E-001	2.369965824E+000	1.694528140E+001	1.550297356E+001	3.673592350E+001	2.167914632E+000	9.148843973E-001	2.369604989E+000	
6.983290000E+003	1.669332640E+001	7.044630604E+000	4.544609588E-001	1.694273241E+001	1.550106883E+001	3.673214625E+001	2.168017847E+000	9.149096176E-001	2.369652483E+000	1.694307432E+001	1.550035803E+001	3.673577556E+001	2.168188303E+000	9.148492024E-001	2.369995293E+000	1.694427187E+001	1.550117708E+001	3.673509271E+001	2.167994764E+000	9.148328826E-001	2.369826015E+000	
7.027089000E+003	1.613890036E+001	6.810077665E+000	4.393008878E-001	1.694434175E+001	1.550208036E+001	3.673769120E+001	2.168139178E+000	9.148824183E-001	2.369855552E+000	1.694576242E+001	1.550240037E+001	3.674051669E+001	2.168124147E+000	9.148246023E-001	2.369988893E+000	1.694724362E+001	1.550365080E+001	3.673952485E+001	2.167876126E+000	9.148184301E-001	2.369733769E+000	
7.070882000E+003	1.559288385E+001	6.579714773E+000	4.244193499E-001	1.694493743E+001	1.550286238E+001	3.673933304E+001	2.168159852E+000	9.148964074E-001	2.369841913E+000	1.694642847E+001	1.550301836E+001	3.674313664E+001	2.168193535E+000	9.148251146E-001	2.370063415E+000	1.694741001E+001	1.550448897E+001	3.674300803E+001	2.168060370E+000	9.148589055E-001	2.369830317E+000	
7.114692000E+003	1.504128039E+001	6.347172124E+000	4.093917428E-001	1.694496165E+001	1.550390851E+001	3.674055633E+001	2.168228946E+000	9.149568365E-001	2.369760910E+000	1.694834552E+001	1.550501170E+001	3.674831454E+001	2.168253798E+000	9.148392497E-001	2.370092668E+000	1.694685791E+001	1.550468188E+001	3.674446974E+001	2.168217255E+000	9.149000935E-001	2.369895107E+000	

7.216826000E+003	1.181791920E+001	4.986519727E+000	3.215545071E-001	1.694995950E+001	1.550754108E+001	3.675246011E+001	2.168291913E+000	9.149013644E-001	2.369973417E+000	1.694947820E+001	1.550678743E+001	3.675412641E+001	2.168451794E+000	9.148828799E-001	2.370196056E+000	1.694711419E+001	1.550533988E+001	3.674867214E+001	2.168432438E+000	9.149250847E-001	2.370065565E+000	
7.260637000E+003	1.162277463E+001	4.904306148E+000	3.162978714E-001	1.694642226E+001	1.550534035E+001	3.674629418E+001	2.168380654E+000	9.149624689E-001	2.369912130E+000	1.694683771E+001	1.550449041E+001	3.674974087E+001	2.168530879E+000	9.148898854E-001	2.370264349E+000	1.694671348E+001	1.550477152E+001	3.674587049E+001	2.168318390E+000	9.149131799E-001	2.369971750E+000	
7.304455000E+003	1.138961291E+001	4.805497816E+000	3.098974084E-001	1.694788910E+001	1.550673767E+001	3.675284982E+001	2.168579792E+000	9.149657268E-001	2.370121338E+000	1.694798869E+001	1.550629519E+001	3.675298227E+001	2.168574863E+000	9.149342419E-001	2.370197511E+000	1.695073790E+001	1.550911966E+001	3.675730184E+001	2.168477978E+000	9.149524789E-001	2.370044378E+000	
7.348278000E+003	1.114150594E+001	4.700707274E+000	3.031431930E-001	1.694796066E+001	1.550655724E+001	3.675327764E+001	2.168595878E+000	9.149512173E-001	2.370176505E+000	1.694813287E+001	1.550623189E+001	3.675516920E+001	2.168685453E+000	9.149227242E-001	2.370348222E+000	1.695225982E+001	1.550985825E+001	3.676080014E+001	2.168489660E+000	9.149139061E-001	2.370157067E+000	
7.392053000E+003	1.085952610E+001	4.581793733E+000	2.954533771E-001	1.694830892E+001	1.550767088E+001	3.675546445E+001	2.168680346E+000	9.149981250E-001	2.370147311E+000	1.694942350E+001	1.550838637E+001	3.675851449E+001	2.168717685E+000	9.149801685E-001	2.370234635E+000	1.695339491E+001	1.551233359E+001	3.676576511E+001	2.168637332E+000	9.149986579E-001	2.370098921E+000	
7.435884000E+003	1.058980008E+001	4.468263268E+000	2.880977707E-001	1.694903289E+001	1.550953781E+001	3.675766060E+001	2.168717286E+000	9.150691910E-001	2.370003610E+000	1.695212111E+001	1.550964259E+001	3.676427625E+001	2.168712458E+000	9.149086705E-001	2.370414150E+000	1.695011501E+001	1.550944883E+001	3.675883545E+001	2.168648144E+000	9.150055222E-001	2.370092957E+000	
7.479666000E+003	1.029307295E+001	4.342491118E+000	2.799967460E-001	1.694932741E+001	1.550907709E+001	3.676140203E+001	2.168900343E+000	9.150261078E-001	2.370315256E+000	1.695180896E+001	1.551120059E+001	3.676575496E+001	2.168839623E+000	9.150174255E-001	2.370271388E+000	1.695162307E+001	1.551149123E+001	3.676412330E+001	2.168767153E+000	9.150446045E-001	2.370121787E+000	
7.523454000E+003	9.997301855E+000	4.217821503E+000	2.719001364E-001	1.695285935E+001	1.551239201E+001	3.676828554E+001	2.168854515E+000	9.150310095E-001	2.370252475E+000	1.694871653E+001	1.550843406E+001	3.676269803E+001	2.169054982E+000	9.150211479E-001	2.370497105E+000	1.695610558E+001	1.551373051E+001	3.677197072E+001	2.168656627E+000	9.149347675E-001	2.370285515E+000	
7.567247000E+003	9.680369365E+000	4.084270980E+000	2.632516518E-001	1.695478846E+001	1.551470220E+001	3.677230247E+001	2.168844663E+000	9.150631536E-001	2.370158447E+000	1.695080671E+001	1.551025224E+001	3.676510830E+001	2.168929711E+000	9.150155804E-001	2.370374622E+000	1.695139047E+001	1.550985696E+001	3.676255934E+001	2.168704650E+000	9.149607512E-001	2.370270689E+000	
7.611049000E+003	9.373975386E+000	3.955018818E+000	2.549386279E-001	1.695194950E+001	1.551361146E+001	3.676953729E+001	2.169044763E+000	9.151520569E-001	2.370146848E+000	1.695354332E+001	1.551319666E+001	3.677481270E+001	2.169152017E+000	9.150415562E-001	2.370550280E+000	1.695277178E+001	1.551169456E+001	3.676776379E+001	2.168834941E+000	9.149945954E-001	2.370325412E+000	

7.814602000E+003	8.551722395E+000	3.607849957E+000	2.324438139E-001	1.696236695E+001	1.552138513E+001	3.679049250E+001	2.168948038E+000	9.150483053E-001	2.370309879E+000	1.695275192E+001	1.551338523E+001	3.677497806E+001	2.169263034E+000	9.150953958E-001	2.370532126E+000	1.695494360E+001	1.551441955E+001	3.677636383E+001	2.169064356E+000	9.150381099E-001	2.370463408E+000	
7.858391000E+003	8.212195092E+000	3.464596033E+000	2.233327493E-001	1.695196211E+001	1.551315713E+001	3.677111896E+001	2.169136453E+000	9.151245759E-001	2.370318217E+000	1.696265159E+001	1.552039003E+001	3.679421783E+001	2.169131260E+000	9.149742859E-001	2.370701881E+000	1.695498499E+001	1.551472592E+001	3.677611414E+001	2.169044334E+000	9.150539457E-001	2.370400504E+000	
7.902191000E+003	7.921557559E+000	3.341741222E+000	2.154036974E-001	1.695386025E+001	1.551385265E+001	3.677540197E+001	2.169146226E+000	9.150631433E-001	2.370488028E+000	1.695503889E+001	1.551482254E+001	3.678134566E+001	2.169345992E+000	9.150567358E-001	2.370722937E+000	1.695426663E+001	1.551534623E+001	3.677636646E+001	2.169151121E+000	9.151293045E-001	2.370321997E+000	
7.946006000E+003	7.639281971E+000	3.222959910E+000	2.076724858E-001	1.695742618E+001	1.551943628E+001	3.678523875E+001	2.169270168E+000	9.151999903E-001	2.370269002E+000	1.695352121E+001	1.551366824E+001	3.677894546E+001	2.169398617E+000	9.150705655E-001	2.370744617E+000	1.695507431E+001	1.551465473E+001	3.677885580E+001	2.169194610E+000	9.150449270E-001	2.370588095E+000	
7.989789000E+003	7.373058328E+000	3.110362813E+000	2.005498633E-001	1.694728280E+001	1.550917444E+001	3.676421517E+001	2.169328004E+000	9.151422453E-001	2.370481764E+000	1.695273276E+001	1.551479957E+001	3.678037058E+001	2.169583577E+000	9.151798583E-001	2.370663600E+000	1.695783912E+001	1.551656348E+001	3.678291215E+001	2.169080146E+000	9.150082962E-001	2.370557901E+000	
8.033612000E+003	7.089175830E+000	2.990748321E+000	1.927293682E-001	1.695565352E+001	1.551786502E+001	3.678305956E+001	2.169368436E+000	9.152030028E-001	2.370368573E+000	1.695522704E+001	1.551486992E+001	3.678223706E+001	2.169374493E+000	9.150493760E-001	2.370773152E+000	1.696025864E+001	1.552021284E+001	3.679395372E+001	2.169421734E+000	9.150929340E-001	2.370711928E+000	
8.077412000E+003	6.824432306E+000	2.878882961E+000	1.855330874E-001	1.695577693E+001	1.551681698E+001	3.678283158E+001	2.169339201E+000	9.151345317E-001	2.370513980E+000	1.696201296E+001	1.552032840E+001	3.679694097E+001	2.169373473E+000	9.150051018E-001	2.370886751E+000	1.695739859E+001	1.551911690E+001	3.678630580E+001	2.169336623E+000	9.151826455E-001	2.370386539E+000	
8.121217000E+003	6.581846441E+000	2.776414387E+000	1.789966411E-001	1.694849094E+001	1.551098596E+001	3.677078186E+001	2.169560817E+000	9.151838956E-001	2.370628272E+000	1.696285483E+001	1.552186621E+001	3.680026531E+001	2.169461785E+000	9.150503480E-001	2.370866029E+000	1.695611999E+001	1.551625125E+001	3.678397394E+001	2.169362682E+000	9.150826519E-001	2.370674034E+000	
8.165017000E+003	6.335542752E+000	2.672669257E+000	1.722236458E-001	1.695732084E+001	1.551859644E+001	3.678671834E+001	2.169370898E+000	9.151561491E-001	2.370492621E+000	1.696028660E+001	1.552156602E+001	3.679663152E+001	2.169576044E+000	9.151712102E-001	2.370677771E+000	1.695761162E+001	1.551914861E+001	3.678921014E+001	2.169480642E+000	9.151730185E-001	2.370568841E+000	
8.208839000E+003	6.085417362E+000	2.567190785E+000	1.654529993E-001	1.695278224E+001	1.551613325E+001	3.678033874E+001	2.169575367E+000	9.152558581E-001	2.370457777E+000	1.695593539E+001	1.551578971E+001	3.678803200E+001	2.169625629E+000	9.150653945E-001	2.371006097E+000	1.696119280E+001	1.552061674E+001	3.679463637E+001	2.169342498E+000	9.150663470E-001	2.370694218E+000	

8.311103000E+003	5.570922864E+000	2.350074796E+000	1.514288488E-001	1.695624541E+001	1.551933344E+001	3.678904587E+001	2.169645755E+000	9.152576564E-001	2.370530024E+000	1.695487792E+001	1.551588763E+001	3.678710822E+001	2.169706463E+000	9.151282422E-001	2.370931596E+000	1.695633999E+001	1.551769108E+001	3.679120662E+001	2.169761083E+000	9.151556934E-001	2.370920160E+000	
8.354903000E+003	5.366999212E+000	2.264072436E+000	1.458865942E-001	1.695547426E+001	1.551940017E+001	3.678884438E+001	2.169732549E+000	9.153032195E-001	2.370506847E+000	1.695958415E+001	1.552116564E+001	3.680166235E+001	2.169962543E+000	9.151855085E-001	2.371063050E+000	1.695458562E+001	1.551672975E+001	3.678537908E+001	2.169641883E+000	9.151936887E-001	2.370691483E+000	
8.398714000E+003	5.189821938E+000	2.188953738E+000	1.410854195E-001	1.695340487E+001	1.551509537E+001	3.678496302E+001	2.169768450E+000	9.151610242E-001	2.370914399E+000	1.696472108E+001	1.552585645E+001	3.680855510E+001	2.169711776E+000	9.151848933E-001	2.370790637E+000	1.696243441E+001	1.552309071E+001	3.680140145E+001	2.169582534E+000	9.151452164E-001	2.370752199E+000	
8.442547000E+003	5.035429364E+000	2.124026157E+000	1.368448652E-001	1.695843031E+001	1.552141656E+001	3.679662628E+001	2.169813220E+000	9.152625731E-001	2.370700260E+000	1.696154954E+001	1.552274247E+001	3.680385337E+001	2.169840278E+000	9.151724276E-001	2.370963343E+000	1.695637866E+001	1.551938631E+001	3.679352355E+001	2.169892775E+000	9.152535820E-001	2.370810471E+000	
8.486349000E+003	4.839073873E+000	2.041011428E+000	1.315203843E-001	1.695455235E+001	1.551859386E+001	3.679333739E+001	2.170115532E+000	9.153054318E-001	2.370919538E+000	1.696129516E+001	1.552363792E+001	3.680415028E+001	2.169890327E+000	9.152389470E-001	2.370845705E+000	1.696037711E+001	1.552143295E+001	3.679747257E+001	2.169614056E+000	9.151584812E-001	2.370752280E+000	
8.530190000E+003	4.646429696E+000	1.959803098E+000	1.262914022E-001	1.695687492E+001	1.551810387E+001	3.679133824E+001	2.169700396E+000	9.151511669E-001	2.370865573E+000	1.696122547E+001	1.552574961E+001	3.680789818E+001	2.170120209E+000	9.153672083E-001	2.370764639E+000	1.695866480E+001	1.552154136E+001	3.679725733E+001	2.169820429E+000	9.152572767E-001	2.370721855E+000	
8.573991000E+003	4.463483466E+000	1.882882991E+000	1.212856609E-001	1.696023236E+001	1.552436600E+001	3.680141108E+001	2.169864794E+000	9.153392284E-001	2.370558069E+000	1.695759872E+001	1.551911329E+001	3.679549533E+001	2.169852933E+000	9.151716313E-001	2.370979233E+000	1.695877218E+001	1.552059098E+001	3.679611848E+001	2.169739536E+000	9.151954405E-001	2.370793646E+000	
8.617787000E+003	4.297787982E+000	1.813003041E+000	1.167637899E-001	1.696161649E+001	1.552709999E+001	3.680754099E+001	2.170049123E+000	9.154257200E-001	2.370535452E+000	1.696018341E+001	1.552402191E+001	3.680727820E+001	2.170216990E+000	9.153215822E-001	2.370988549E+000	1.696203235E+001	1.552447662E+001	3.680678726E+001	2.169951483E+000	9.152486151E-001	2.370887481E+000	
8.661598000E+003	4.132631307E+000	1.743163399E+000	1.122465830E-001	1.696697316E+001	1.552976805E+001	3.681743529E+001	2.169947164E+000	9.152939602E-001	2.370765304E+000	1.696247120E+001	1.552603842E+001	3.681245756E+001	2.170229628E+000	9.153170102E-001	2.371014200E+000	1.696252021E+001	1.552461097E+001	3.680600443E+001	2.169842923E+000	9.152302123E-001	2.370816537E+000	
8.705410000E+003	4.019226363E+000	1.694226195E+000	1.093031530E-001	1.693313858E+001	1.550024997E+001	3.677136707E+001	2.171562401E+000	9.153796204E-001	2.372308005E+000	1.696486894E+001	1.552722401E+001	3.681729479E+001	2.170208029E+000	9.152575281E-001	2.371144691E+000	1.696301258E+001	1.552532646E+001	3.680677427E+001	2.169825325E+000	9.152458264E-001	2.370756863E+000	

8.909098000E+003	3.874914384E+000	1.634740187E+000	1.053823688E-001	1.694928702E+001	1.551246386E+001	3.677004445E+001	2.169415410E+000	9.152281061E-001	2.370354882E+000	1.695943769E+001	1.552036206E+001	3.679213271E+001	2.169419374E+000	9.151460289E-001	2.370571806E+000	1.696012949E+001	1.552072655E+001	3.679638025E+001	2.169581328E+000	9.151301917E-001	2.370789804E+000	
8.952909000E+003	3.880332249E+000	1.636925843E+000	1.054780586E-001	1.695550728E+001	1.551911237E+001	3.678805148E+001	2.169681560E+000	9.152844625E-001	2.370499718E+000	1.695356085E+001	1.551554916E+001	3.678366832E+001	2.169672120E+000	9.151793714E-001	2.370761611E+000	1.695691812E+001	1.551669259E+001	3.678758150E+001	2.169473323E+000	9.150656083E-001	2.370839099E+000	
8.996718000E+003	3.892584672E+000	1.642208943E+000	1.058304917E-001	1.695293058E+001	1.551735153E+001	3.678131519E+001	2.169613980E+000	9.153197117E-001	2.370334597E+000	1.695477328E+001	1.551385669E+001	3.677813866E+001	2.169190827E+000	9.150141046E-001	2.370663814E+000	1.695510062E+001	1.551596349E+001	3.678754151E+001	2.169703521E+000	9.151206963E-001	2.370947930E+000	
9.040549000E+003	3.863001057E+000	1.629769569E+000	1.050222950E-001	1.695541616E+001	1.551831989E+001	3.678267606E+001	2.169376188E+000	9.152426424E-001	2.370274381E+000	1.695486639E+001	1.551536959E+001	3.678537896E+001	2.169605947E+000	9.150983103E-001	2.370899304E+000	1.696012955E+001	1.552120873E+001	3.679610603E+001	2.169565151E+000	9.151586183E-001	2.370698486E+000	
9.084349000E+003	3.854740381E+000	1.626227690E+000	1.047948045E-001	1.695521502E+001	1.551820911E+001	3.678369742E+001	2.169462161E+000	9.152469662E-001	2.370357118E+000	1.695652699E+001	1.551729126E+001	3.679219663E+001	2.169795540E+000	9.151220221E-001	2.371045049E+000	1.696251625E+001	1.552304440E+001	3.680066127E+001	2.169528432E+000	9.151380713E-001	2.370711590E+000	
9.128171000E+003	3.820563342E+000	1.611672578E+000	1.038541339E-001	1.695429957E+001	1.551861748E+001	3.678778299E+001	2.169820277E+000	9.153204715E-001	2.370558012E+000	1.695407592E+001	1.551564159E+001	3.678484083E+001	2.169675363E+000	9.151570196E-001	2.370823058E+000	1.696418443E+001	1.552548527E+001	3.680721882E+001	2.169701642E+000	9.151919642E-001	2.370761247E+000	
9.171979000E+003	3.816168708E+000	1.609690600E+000	1.037101138E-001	1.695872133E+001	1.552105712E+001	3.679649524E+001	2.169768258E+000	9.152256718E-001	2.370746719E+000	1.695611354E+001	1.552125269E+001	3.679715218E+001	2.170140704E+000	9.153779640E-001	2.370759172E+000	1.695564740E+001	1.551808309E+001	3.679063690E+001	2.169816111E+000	9.152161946E-001	2.370823554E+000	
9.215788000E+003	3.825713155E+000	1.613810183E+000	1.039472887E-001	1.696217817E+001	1.552527442E+001	3.680435730E+001	2.169789571E+000	9.152877809E-001	2.370609131E+000	1.695807656E+001	1.551850413E+001	3.679699830E+001	2.169880421E+000	9.151099228E-001	2.371169154E+000	1.695453403E+001	1.551633608E+001	3.678740587E+001	2.169768028E+000	9.151732540E-001	2.370882255E+000	
9.259597000E+003	3.815586747E+000	1.609788020E+000	1.037097183E-001	1.695706071E+001	1.552205566E+001	3.679102412E+001	2.169658100E+000	9.153741872E-001	2.370241733E+000	1.695944659E+001	1.551943889E+001	3.679876254E+001	2.169809159E+000	9.150911150E-001	2.371140014E+000	1.696391296E+001	1.552549049E+001	3.680737429E+001	2.169745528E+000	9.152069173E-001	2.370770464E+000	
9.303411000E+003	3.832839090E+000	1.617043984E+000	1.041933255E-001	1.695445871E+001	1.551965038E+001	3.678584085E+001	2.169685359E+000	9.153728020E-001	2.370275100E+000	1.696525436E+001	1.552612729E+001	3.681714849E+001	2.170150102E+000	9.151720900E-001	2.371302759E+000	1.696300906E+001	1.552359167E+001	3.680590181E+001	2.169774341E+000	9.151437466E-001	2.370965599E+000	

9.405693000E+003	3.766759954E+000	1.588708650E+000	1.023441918E-001	1.695890734E+001	1.552319309E+001	3.680482390E+001	2.170235568E+000	9.153415830E-001	2.370957038E+000	1.696553972E+001	1.552807083E+001	3.681582762E+001	2.170035745E+000	9.152712549E-001	2.370920898E+000	1.696250134E+001	1.552418995E+001	3.680240587E+001	2.169633189E+000	9.152064095E-001	2.370649032E+000	
9.449516000E+003	3.772417093E+000	1.591177914E+000	1.025046137E-001	1.695875800E+001	1.552298825E+001	3.680241267E+001	2.170112497E+000	9.153375651E-001	2.370832991E+000	1.696281965E+001	1.552397487E+001	3.680963491E+001	2.170018646E+000	9.151765562E-001	2.371147546E+000	1.695414450E+001	1.551610925E+001	3.678746865E+001	2.169821582E+000	9.151809012E-001	2.370920961E+000	
9.493318000E+003	3.761522952E+000	1.586610340E+000	1.022671335E-001	1.694972621E+001	1.551437188E+001	3.678134728E+001	2.170026042E+000	9.153169605E-001	2.370791906E+000	1.695303973E+001	1.551773095E+001	3.679079466E+001	2.170159172E+000	9.153361993E-001	2.370887521E+000	1.696710605E+001	1.552903630E+001	3.681607410E+001	2.169849943E+000	9.152436634E-001	2.370789365E+000	
9.537167000E+003	3.764599291E+000	1.587594437E+000	1.022889543E-001	1.695645784E+001	1.552068302E+001	3.680357586E+001	2.170475473E+000	9.153257815E-001	2.371260066E+000	1.696089822E+001	1.552337288E+001	3.680934645E+001	2.170247470E+000	9.152447399E-001	2.371220916E+000	1.695556017E+001	1.551850873E+001	3.679907779E+001	2.170325098E+000	9.152460061E-001	2.371302451E+000	
9.580973000E+003	3.731567706E+000	1.573900903E+000	1.013353056E-001	1.696605060E+001	1.553161451E+001	3.682396461E+001	2.170450005E+000	9.154525633E-001	2.370903847E+000	1.696974309E+001	1.553145120E+001	3.682718777E+001	2.170167666E+000	9.152437436E-001	2.371136302E+000	1.696046840E+001	1.552175716E+001	3.680442414E+001	2.170012247E+000	9.151726709E-001	2.371150621E+000	
9.624797000E+003	3.736228614E+000	1.575970985E+000	1.015012192E-001	1.696182374E+001	1.552662123E+001	3.680969197E+001	2.170149422E+000	9.153863094E-001	2.370747081E+000	1.696371262E+001	1.552752797E+001	3.682000777E+001	2.170515888E+000	9.153378340E-001	2.371272996E+000	1.695904197E+001	1.552435515E+001	3.680404609E+001	2.170172475E+000	9.154028377E-001	2.370729460E+000	
9.668610000E+003	3.708462456E+000	1.564078879E+000	1.007022922E-001	1.696728949E+001	1.553171081E+001	3.682599846E+001	2.170411395E+000	9.153913957E-001	2.371020097E+000	1.695986785E+001	1.552332116E+001	3.680828594E+001	2.170316789E+000	9.152972944E-001	2.371160499E+000	1.696237931E+001	1.552578920E+001	3.681033686E+001	2.170116361E+000	9.153072761E-001	2.370915667E+000	
9.712398000E+003	3.743165215E+000	1.578807683E+000	1.016675985E-001	1.696358136E+001	1.552911357E+001	3.681768106E+001	2.170395524E+000	9.154383874E-001	2.370881049E+000	1.696207463E+001	1.552697354E+001	3.681423504E+001	2.170385159E+000	9.153935400E-001	2.370985882E+000	1.696255716E+001	1.552385038E+001	3.680822456E+001	2.169969080E+000	9.151833791E-001	2.371075710E+000	
9.756222000E+003	3.743237195E+000	1.578862747E+000	1.016669388E-001	1.696621527E+001	1.552975594E+001	3.681862795E+001	2.170114393E+000	9.153341329E-001	2.370843952E+000	1.696402869E+001	1.552815855E+001	3.682036364E+001	2.170496426E+000	9.153579515E-001	2.371199619E+000	1.696038232E+001	1.552501506E+001	3.680876169E+001	2.170279007E+000	9.153694043E-001	2.370932431E+000	
