Tripoli tab-delimited output of processed data for:
A521__U.trip
produced on: 2021-12-28

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
7.329443000E+003	9.642437856E+000	1.092059618E+001	2.015170146E+000	2.219518005E+000	5.419193117E+000	4.784924924E+000	2.155839652E+000	2.441608090E+000	8.829589241E-001	2.219588107E+000	5.419066725E+000	4.785566984E+000	2.156060833E+000	2.441474031E+000	8.830979996E-001	2.219826588E+000	5.419088530E+000	4.785077911E+000	2.155608883E+000	2.441221562E+000	8.830041961E-001	
7.373286000E+003	9.392582812E+000	1.063730177E+001	1.962952378E+000	2.219515292E+000	5.419032011E+000	4.784926481E+000	2.155842988E+000	2.441538488E+000	8.829854614E-001	2.219560115E+000	5.418856963E+000	4.785152699E+000	2.155901373E+000	2.441410316E+000	8.830557315E-001	2.219989975E+000	5.419574361E+000	4.785420655E+000	2.155604624E+000	2.441260736E+000	8.829882822E-001	
7.417083000E+003	9.133618700E+000	1.034445240E+001	1.908865310E+000	2.219471976E+000	5.419163072E+000	4.784841891E+000	2.155846951E+000	2.441645189E+000	8.829484973E-001	2.219474276E+000	5.418473745E+000	4.785360285E+000	2.156078283E+000	2.441332078E+000	8.831564959E-001	2.219597185E+000	5.418968481E+000	4.784880743E+000	2.155742842E+000	2.441419785E+000	8.829873729E-001	
7.460879000E+003	8.871247093E+000	1.004653930E+001	1.853862196E+000	2.219677172E+000	5.419248162E+000	4.785278599E+000	2.155844399E+000	2.441457807E+000	8.830152183E-001	2.219897791E+000	5.419133656E+000	4.785554747E+000	2.155754543E+000	2.441163588E+000	8.830848344E-001	2.219734912E+000	5.419235572E+000	4.785469411E+000	2.155874283E+000	2.441388629E+000	8.830524799E-001	
7.504700000E+003	8.622411351E+000	9.765233077E+000	1.801830712E+000	2.219788826E+000	5.419617400E+000	4.785361519E+000	2.155773316E+000	2.441501343E+000	8.829703585E-001	2.219852462E+000	5.419027254E+000	4.785774553E+000	2.155897581E+000	2.441165504E+000	8.831427356E-001	2.219680982E+000	5.419137199E+000	4.785382113E+000	2.155887333E+000	2.441403627E+000	8.830524006E-001	
7.548535000E+003	8.382303509E+000	9.493058991E+000	1.751650163E+000	2.220013895E+000	5.419494825E+000	4.785375349E+000	2.155560990E+000	2.441198605E+000	8.829928811E-001	2.219760957E+000	5.419403232E+000	4.785830204E+000	2.156011524E+000	2.441435513E+000	8.830917352E-001	2.219515837E+000	5.418907974E+000	4.784975094E+000	2.155864361E+000	2.441482004E+000	8.830146436E-001	
7.592338000E+003	8.150442844E+000	9.230216325E+000	1.703163738E+000	2.219585554E+000	5.419453292E+000	4.785472274E+000	2.156020643E+000	2.441651002E+000	8.830175326E-001	2.219726770E+000	5.419146288E+000	4.785855965E+000	2.156056335E+000	2.441357360E+000	8.831383600E-001	2.219870139E+000	5.419308219E+000	4.785461674E+000	2.155739468E+000	2.441272633E+000	8.830392147E-001	
7.636152000E+003	7.911737703E+000	8.960352322E+000	1.653137318E+000	2.219906788E+000	5.420210545E+000	4.785892629E+000	2.155898011E+000	2.441638800E+000	8.829717201E-001	2.219996070E+000	5.419637575E+000	4.786439497E+000	2.156057644E+000	2.441282508E+000	8.831659739E-001	2.219962249E+000	5.419876567E+000	4.785987176E+000	2.155886740E+000	2.441427357E+000	8.830435744E-001	

7.833706000E+003	6.885542656E+000	7.796834325E+000	1.438454523E+000	2.219855465E+000	5.420285593E+000	4.786764230E+000	2.156340494E+000	2.441729058E+000	8.831202984E-001	2.220093752E+000	5.420530500E+000	4.787224076E+000	2.156316178E+000	2.441577296E+000	8.831652318E-001	2.220462476E+000	5.421483486E+000	4.787778085E+000	2.156207608E+000	2.441601037E+000	8.831121772E-001	
7.877527000E+003	6.635147023E+000	7.513282890E+000	1.385770744E+000	2.220339586E+000	5.421735827E+000	4.788055349E+000	2.156451824E+000	2.441849824E+000	8.831222143E-001	2.220408600E+000	5.421317924E+000	4.788274177E+000	2.156483350E+000	2.441585717E+000	8.832306544E-001	2.220683022E+000	5.422303769E+000	4.788888320E+000	2.156493418E+000	2.441727935E+000	8.831833338E-001	
7.921322000E+003	6.380441894E+000	7.224520387E+000	1.332470077E+000	2.220317272E+000	5.421900658E+000	4.788431653E+000	2.156642978E+000	2.441948602E+000	8.831647710E-001	2.220306209E+000	5.421788379E+000	4.788720272E+000	2.156783714E+000	2.441910200E+000	8.832362934E-001	2.220425065E+000	5.422165239E+000	4.788589350E+000	2.156609303E+000	2.441949213E+000	8.831507597E-001	
7.965133000E+003	6.108589619E+000	6.916140147E+000	1.275570780E+000	2.220515161E+000	5.421996376E+000	4.788906828E+000	2.156664775E+000	2.441774086E+000	8.832368184E-001	2.220426643E+000	5.422298300E+000	4.789225755E+000	2.156894384E+000	2.442007403E+000	8.832464556E-001	2.220733049E+000	5.422773730E+000	4.789527272E+000	2.156732559E+000	2.441884554E+000	8.832246210E-001	
8.008945000E+003	5.858677641E+000	6.633278539E+000	1.223227399E+000	2.220574846E+000	5.422768115E+000	4.789524535E+000	2.156884981E+000	2.442055995E+000	8.832250306E-001	2.220773051E+000	5.423059239E+000	4.790090897E+000	2.156947508E+000	2.441969132E+000	8.832820528E-001	2.220753275E+000	5.422766779E+000	4.789547862E+000	2.156722188E+000	2.441859184E+000	8.832295500E-001	
8.052760000E+003	5.595011106E+000	6.335015627E+000	1.168165380E+000	2.220742347E+000	5.423046889E+000	4.789571069E+000	2.156743251E+000	2.441997333E+000	8.831882090E-001	2.221145598E+000	5.423657374E+000	4.791200413E+000	2.157085253E+000	2.441828838E+000	8.833892118E-001	2.221299065E+000	5.424534213E+000	4.791207873E+000	2.156939580E+000	2.442054876E+000	8.832477934E-001	
8.096568000E+003	5.330392156E+000	6.035517229E+000	1.112742968E+000	2.220834208E+000	5.423999436E+000	4.790317541E+000	2.156990163E+000	2.442325238E+000	8.831707298E-001	2.221102749E+000	5.424031611E+000	4.791312971E+000	2.157177543E+000	2.442044436E+000	8.833490132E-001	2.220978038E+000	5.424083311E+000	4.791376946E+000	2.157327476E+000	2.442204839E+000	8.833523881E-001	
8.140388000E+003	5.077220545E+000	5.748467120E+000	1.059779019E+000	2.220908594E+000	5.424212990E+000	4.790829462E+000	2.157148419E+000	2.442339593E+000	8.832303359E-001	2.221331688E+000	5.424505436E+000	4.791781883E+000	2.157166311E+000	2.442006057E+000	8.833582968E-001	2.221147533E+000	5.424507311E+000	4.791492805E+000	2.157215013E+000	2.442209367E+000	8.833047004E-001	
8.184168000E+003	4.826144592E+000	5.463900512E+000	1.007207530E+000	2.221083280E+000	5.424801094E+000	4.791608925E+000	2.157329700E+000	2.442412287E+000	8.832782700E-001	2.221481206E+000	5.424502961E+000	4.792233456E+000	2.157224398E+000	2.441840583E+000	8.834419466E-001	2.221028433E+000	5.424122706E+000	4.791403422E+000	2.157290448E+000	2.442167163E+000	8.833508535E-001	
8.227982000E+003	4.573834844E+000	5.178660811E+000	9.543724940E-001	2.221507926E+000	5.426246925E+000	4.792504890E+000	2.157320635E+000	2.442596248E+000	8.832080360E-001	2.221447708E+000	5.425314345E+000	4.793098673E+000	2.157646410E+000	2.442242653E+000	8.834693011E-001	2.221397562E+000	5.425481995E+000	4.792817914E+000	2.157568729E+000	2.442373256E+000	8.833902533E-001	

8.330268000E+003	4.005427632E+000	4.533551567E+000	8.353952983E-001	2.221598504E+000	5.426833950E+000	4.794649479E+000	2.158198014E+000	2.442760895E+000	8.835076811E-001	2.221832912E+000	5.427092350E+000	4.794177136E+000	2.157757728E+000	2.442619479E+000	8.833785804E-001	2.222153751E+000	5.427516909E+000	4.794919118E+000	2.157780089E+000	2.442457866E+000	8.834461871E-001	
8.374058000E+003	3.748261792E+000	4.242730348E+000	7.816789911E-001	2.221885159E+000	5.427714441E+000	4.795142040E+000	2.158141261E+000	2.442842025E+000	8.834551065E-001	2.222360344E+000	5.428211087E+000	4.796373962E+000	2.158234139E+000	2.442543174E+000	8.836012244E-001	2.222184329E+000	5.427829603E+000	4.795205879E+000	2.157879442E+000	2.442564972E+000	8.834481239E-001	
8.417847000E+003	3.396084067E+000	3.843948422E+000	7.081573704E-001	2.222093752E+000	5.428099152E+000	4.795662954E+000	2.158173096E+000	2.442785840E+000	8.834884587E-001	2.222506525E+000	5.429293281E+000	4.797345530E+000	2.158529334E+000	2.442869444E+000	8.836040497E-001	2.222521091E+000	5.428418307E+000	4.796682472E+000	2.158216852E+000	2.442459750E+000	8.836243267E-001	
8.461660000E+003	3.081738287E+000	3.487766549E+000	6.423526945E-001	2.222489829E+000	5.429675284E+000	4.797579762E+000	2.158650942E+000	2.443059677E+000	8.835850233E-001	2.222599965E+000	5.429381676E+000	4.797298297E+000	2.158417337E+000	2.442806516E+000	8.835809643E-001	2.223113903E+000	5.430938039E+000	4.799135598E+000	2.158744809E+000	2.442941872E+000	8.836660561E-001	
8.505447000E+003	2.671645587E+000	3.023725686E+000	5.569448723E-001	2.222327655E+000	5.429129229E+000	4.796965948E+000	2.158532266E+000	2.442992246E+000	8.835608336E-001	2.222393344E+000	5.429541757E+000	4.798001962E+000	2.158934635E+000	2.443105660E+000	8.836845129E-001	2.223033218E+000	5.431009122E+000	4.798957340E+000	2.158742973E+000	2.443062513E+000	8.836216681E-001	
8.549251000E+003	2.398312981E+000	2.714087630E+000	4.998206973E-001	2.222745856E+000	5.430122531E+000	4.798346674E+000	2.158747326E+000	2.442979487E+000	8.836534805E-001	2.223153075E+000	5.431081771E+000	4.799464558E+000	2.158854742E+000	2.442963479E+000	8.837032400E-001	2.223087048E+000	5.430842480E+000	4.799255270E+000	2.158824718E+000	2.442928397E+000	8.837036404E-001	
8.593053000E+003	2.162985613E+000	2.447738605E+000	4.505988752E-001	2.223043805E+000	5.432189782E+000	4.800246367E+000	2.159312541E+000	2.443581980E+000	8.836669115E-001	2.223249120E+000	5.431276499E+000	4.799898411E+000	2.158956622E+000	2.442945530E+000	8.837514369E-001	2.222577604E+000	5.430627035E+000	4.799294212E+000	2.159337070E+000	2.443391414E+000	8.837458696E-001	
8.636967000E+003	1.950399631E+000	2.206806368E+000	4.061796509E-001	2.223614646E+000	5.433079583E+000	4.801815223E+000	2.159463751E+000	2.443354829E+000	8.838109493E-001	2.223686048E+000	5.432858958E+000	4.802298294E+000	2.159611649E+000	2.443177157E+000	8.839357566E-001	2.223772157E+000	5.432987214E+000	4.801526016E+000	2.159180742E+000	2.443140228E+000	8.837727436E-001	
8.680775000E+003	1.768137028E+000	2.000799399E+000	3.682018908E-001	2.223805167E+000	5.433973722E+000	4.802085683E+000	2.159400362E+000	2.443547574E+000	8.837152936E-001	2.223462387E+000	5.433048299E+000	4.801986444E+000	2.159688634E+000	2.443508076E+000	8.838475530E-001	2.223745677E+000	5.433689926E+000	4.801753391E+000	2.159308702E+000	2.443485324E+000	8.837002952E-001	
8.724564000E+003	1.591705471E+000	1.800979882E+000	3.313639532E-001	2.224180687E+000	5.435050687E+000	4.803496141E+000	2.159669926E+000	2.443619225E+000	8.837996953E-001	2.223942131E+000	5.434158135E+000	4.803209059E+000	2.159772501E+000	2.443480007E+000	8.838920288E-001	2.224328758E+000	5.435322890E+000	4.804493817E+000	2.159974689E+000	2.443578932E+000	8.839389884E-001	

8.920597000E+003	1.051448064E+000	1.189201451E+000	2.185922146E-001	2.226014928E+000	5.440273587E+000	4.810089261E+000	2.160852203E+000	2.443951978E+000	8.841631188E-001	2.225091617E+000	5.439152508E+000	4.809779611E+000	2.161609695E+000	2.444462271E+000	8.842884263E-001	2.225327043E+000	5.439483986E+000	4.809095636E+000	2.161073650E+000	2.444352619E+000	8.841087957E-001	
8.964370000E+003	9.399097365E-001	1.063115048E+000	1.954325409E-001	2.224943898E+000	5.439805691E+000	4.809381960E+000	2.161574484E+000	2.444918137E+000	8.841091453E-001	2.224715052E+000	5.438955204E+000	4.809035150E+000	2.161640947E+000	2.444787345E+000	8.841836290E-001	2.226053113E+000	5.440730583E+000	4.811427377E+000	2.161416252E+000	2.444115350E+000	8.843347972E-001	
9.008176000E+003	8.384250445E-001	9.482519139E-001	1.742738830E-001	2.225717672E+000	5.441159039E+000	4.810962090E+000	2.161532952E+000	2.444676208E+000	8.841796491E-001	2.226199080E+000	5.441044065E+000	4.812216510E+000	2.161629008E+000	2.444095909E+000	8.844288802E-001	2.225378482E+000	5.440594584E+000	4.810499248E+000	2.161654427E+000	2.444795179E+000	8.841863097E-001	
9.051985000E+003	7.469540757E-001	8.446439476E-001	1.551454638E-001	2.226914205E+000	5.444206535E+000	4.814540223E+000	2.161978316E+000	2.444731154E+000	8.843419500E-001	2.226734762E+000	5.442508904E+000	4.813207353E+000	2.161553965E+000	2.444165779E+000	8.843728946E-001	2.226225598E+000	5.442459330E+000	4.812779772E+000	2.161856272E+000	2.444702521E+000	8.843023861E-001	
9.095782000E+003	6.678379774E-001	7.552519653E-001	1.387659177E-001	2.226023324E+000	5.442633019E+000	4.812694563E+000	2.162014436E+000	2.445002691E+000	8.842585098E-001	2.227120983E+000	5.443853791E+000	4.814983145E+000	2.161976463E+000	2.444345787E+000	8.844806143E-001	2.226126358E+000	5.443083312E+000	4.813069117E+000	2.162082623E+000	2.445091803E+000	8.842541700E-001	
9.139594000E+003	5.991451649E-001	6.775167067E-001	1.244284184E-001	2.227066897E+000	5.445031894E+000	4.815179462E+000	2.162117118E+000	2.444934142E+000	8.843252999E-001	2.227749839E+000	5.445807880E+000	4.816344823E+000	2.161977408E+000	2.444532947E+000	8.844132827E-001	2.226310505E+000	5.443422137E+000	4.814929737E+000	2.162739531E+000	2.445041752E+000	8.845409407E-001	
9.183403000E+003	5.305207924E-001	5.997466661E-001	1.101410428E-001	2.227025736E+000	5.445260466E+000	4.816740235E+000	2.162857913E+000	2.445081967E+000	8.845748086E-001	2.227631086E+000	5.444923963E+000	4.817061878E+000	2.162414553E+000	2.444266467E+000	8.846885486E-001	2.226861676E+000	5.443208277E+000	4.814957963E+000	2.162216906E+000	2.444340542E+000	8.845808792E-001	
9.227225000E+003	4.754285480E-001	5.375493312E-001	9.871864055E-002	2.226629975E+000	5.445266752E+000	4.815995696E+000	2.162907960E+000	2.445519378E+000	8.844370561E-001	2.227238332E+000	5.445894577E+000	4.817450972E+000	2.162970574E+000	2.445133284E+000	8.846023190E-001	2.226505659E+000	5.444428780E+000	4.816751186E+000	2.163368042E+000	2.445279561E+000	8.847119470E-001	
9.271050000E+003	4.255082529E-001	4.810295492E-001	8.836370839E-002	2.226172215E+000	5.443745605E+000	4.815418690E+000	2.163093519E+000	2.445338940E+000	8.845782003E-001	2.228037918E+000	5.447054964E+000	4.818633657E+000	2.162725157E+000	2.444776599E+000	8.846309958E-001	2.229051656E+000	5.449950899E+000	4.820165527E+000	2.162428813E+000	2.444963931E+000	8.844420099E-001	
9.314877000E+003	3.819572109E-001	4.319074047E-001	7.928877936E-002	2.227365186E+000	5.447270197E+000	4.817292106E+000	2.162776062E+000	2.445611627E+000	8.843497627E-001	2.227823145E+000	5.447767079E+000	4.819518168E+000	2.163330684E+000	2.445331934E+000	8.846777218E-001	2.228143415E+000	5.447655273E+000	4.819051116E+000	2.162810115E+000	2.444930266E+000	8.846101442E-001	

9.417268000E+003	2.973414036E-001	3.360419497E-001	6.167293810E-002	2.227046125E+000	5.448774779E+000	4.821262174E+000	2.164868576E+000	2.446637597E+000	8.848341818E-001	2.228412887E+000	5.449032000E+000	4.821970477E+000	2.163858639E+000	2.445252418E+000	8.849224004E-001	2.227106899E+000	5.448302515E+000	4.820299143E+000	2.164377087E+000	2.446358780E+000	8.847341222E-001	
9.461110000E+003	2.682124124E-001	3.031057209E-001	5.558655415E-002	2.229923925E+000	5.452860419E+000	4.825131123E+000	2.163809746E+000	2.445312307E+000	8.848807327E-001	2.228134884E+000	5.449246218E+000	4.822202247E+000	2.164232643E+000	2.445653653E+000	8.849301452E-001	2.227207779E+000	5.448644811E+000	4.819294031E+000	2.163827765E+000	2.446401661E+000	8.844940711E-001	
9.504936000E+003	2.411126361E-001	2.724645386E-001	4.998397416E-002	2.229239691E+000	5.451037920E+000	4.823798831E+000	2.163876253E+000	2.445245319E+000	8.849321728E-001	2.228371272E+000	5.451502517E+000	4.822656984E+000	2.164207125E+000	2.446406748E+000	8.846473002E-001	2.227871443E+000	5.448541301E+000	4.820928044E+000	2.163916620E+000	2.445626437E+000	8.848107737E-001	
9.548766000E+003	2.165560868E-001	2.447711384E-001	4.489888180E-002	2.228605146E+000	5.451608783E+000	4.823195548E+000	2.164221669E+000	2.446197700E+000	8.847288461E-001	2.228786857E+000	5.452502745E+000	4.824260308E+000	2.164522952E+000	2.446399362E+000	8.847790700E-001	2.226412044E+000	5.447738451E+000	4.819683377E+000	2.164776008E+000	2.446868927E+000	8.847126969E-001	
9.592580000E+003	1.947282263E-001	2.200942098E-001	4.035431094E-002	2.229536914E+000	5.454044553E+000	4.825462802E+000	2.164334114E+000	2.446267886E+000	8.847494285E-001	2.231270197E+000	5.457043409E+000	4.828509195E+000	2.164018146E+000	2.445711602E+000	8.848214744E-001	2.229756993E+000	5.453707465E+000	4.826258400E+000	2.164477302E+000	2.445875260E+000	8.849499962E-001	
9.636408000E+003	1.759819506E-001	1.988380165E-001	3.646106189E-002	2.229903273E+000	5.453434600E+000	4.826572280E+000	2.164476073E+000	2.445592446E+000	8.850518314E-001	2.230254678E+000	5.457097410E+000	4.828967008E+000	2.165208779E+000	2.446849440E+000	8.848966117E-001	2.227040975E+000	5.451766997E+000	4.823728478E+000	2.165981018E+000	2.447986839E+000	8.848009242E-001	
9.680228000E+003	1.592415177E-001	1.799245773E-001	3.297676701E-002	2.229591658E+000	5.456101177E+000	4.828900226E+000	2.165822700E+000	2.447130243E+000	8.850459457E-001	2.229956558E+000	5.454491338E+000	4.828840927E+000	2.165441703E+000	2.446007891E+000	8.852962867E-001	2.228225386E+000	5.451725032E+000	4.825836679E+000	2.165775827E+000	2.446666781E+000	8.851944386E-001	
9.724066000E+003	1.430807568E-001	1.617124946E-001	2.966614184E-002	2.226341495E+000	5.451079397E+000	4.823032182E+000	2.166348780E+000	2.448447109E+000	8.847847977E-001	2.227796574E+000	5.451032041E+000	4.824300167E+000	2.165503001E+000	2.446826655E+000	8.850250981E-001	2.229181962E+000	5.454097036E+000	4.825262751E+000	2.164588999E+000	2.446680948E+000	8.847042360E-001	
9.767892000E+003	1.295188231E-001	1.463651607E-001	2.684552560E-002	2.227450159E+000	5.452124981E+000	4.824596286E+000	2.165972723E+000	2.447697857E+000	8.849019975E-001	2.229327418E+000	5.453219520E+000	4.825530932E+000	2.164568064E+000	2.446127687E+000	8.848957784E-001	2.227179779E+000	5.449329426E+000	4.824074712E+000	2.166001487E+000	2.446739809E+000	8.852602467E-001	
9.811705000E+003	1.176494338E-001	1.329766117E-001	2.436017976E-002	2.230705069E+000	5.458769720E+000	4.829579869E+000	2.165046351E+000	2.447105087E+000	8.847377920E-001	2.230429477E+000	5.456673317E+000	4.828484819E+000	2.164822904E+000	2.446467540E+000	8.848770192E-001	2.229574580E+000	5.453941940E+000	4.825172272E+000	2.164167243E+000	2.446180535E+000	8.847128051E-001	

1.001034500E+004	9.541067438E-002	1.078450788E-001	1.977853866E-002	2.229170783E+000	5.452631292E+000	4.823949637E+000	2.164010795E+000	2.446035689E+000	8.847012350E-001	2.226709974E+000	5.445134860E+000	4.818396101E+000	2.163908258E+000	2.445372286E+000	8.848993138E-001	2.229253036E+000	5.451362129E+000	4.823468712E+000	2.163715215E+000	2.445376115E+000	8.848189860E-001	
1.005417200E+004	8.801111240E-002	9.950188617E-002	1.824823996E-002	2.226358811E+000	5.452684006E+000	4.822991838E+000	2.166313810E+000	2.449148798E+000	8.845170256E-001	2.229176213E+000	5.452009083E+000	4.825337300E+000	2.164628023E+000	2.445750610E+000	8.850567244E-001	2.229469651E+000	5.453650515E+000	4.825422001E+000	2.164381112E+000	2.446164949E+000	8.848058723E-001	
1.009798800E+004	8.202401920E-002	9.271297831E-002	1.701327663E-002	2.228722777E+000	5.449448705E+000	4.821177072E+000	2.163201777E+000	2.445099391E+000	8.847091389E-001	2.226841634E+000	5.444863708E+000	4.817437594E+000	2.163349886E+000	2.445105941E+000	8.847673426E-001	2.228508828E+000	5.451092308E+000	4.821022716E+000	2.163340192E+000	2.446071669E+000	8.844140668E-001	
1.014180700E+004	7.607293519E-002	8.600419563E-002	1.578861265E-002	2.228786261E+000	5.447229440E+000	4.818215311E+000	2.161811294E+000	2.444034018E+000	8.845258611E-001	2.227730538E+000	5.447507716E+000	4.819932130E+000	2.163606437E+000	2.445317162E+000	8.847958335E-001	2.227014102E+000	5.447512171E+000	4.817864621E+000	2.163374097E+000	2.446105827E+000	8.844155772E-001	
1.018560800E+004	7.052201189E-002	7.969488488E-002	1.462167509E-002	2.228643785E+000	5.450462030E+000	4.823114415E+000	2.164147742E+000	2.445640737E+000	8.849001037E-001	2.225183262E+000	5.444818451E+000	4.817082303E+000	2.164802507E+000	2.446907877E+000	8.847094438E-001	2.228097424E+000	5.448172443E+000	4.820936759E+000	2.163701060E+000	2.445212845E+000	8.848722777E-001	
1.022943100E+004	6.555768592E-002	7.409583790E-002	1.360286810E-002	2.227988587E+000	5.447074641E+000	4.819401718E+000	2.163117776E+000	2.444839562E+000	8.847688046E-001	2.228206898E+000	5.455210202E+000	4.824474332E+000	2.165182388E+000	2.448251195E+000	8.843791813E-001	2.226254999E+000	5.442497357E+000	4.815623199E+000	2.163104945E+000	2.444687315E+000	8.848186563E-001	
1.027324000E+004	6.033889498E-002	6.822127662E-002	1.252815930E-002	2.224648245E+000	5.445434959E+000	4.816261794E+000	2.164954305E+000	2.447773472E+000	8.844586025E-001	2.229343363E+000	5.449803848E+000	4.823569508E+000	2.163672761E+000	2.444578049E+000	8.850904808E-001	2.227662602E+000	5.450943658E+000	4.818992954E+000	2.163250821E+000	2.446934133E+000	8.840658161E-001	
1.031708900E+004	5.592064364E-002	6.323636522E-002	1.160090001E-002	2.228682755E+000	5.450987870E+000	4.820371144E+000	2.162879007E+000	2.445833916E+000	8.843114788E-001	2.225622326E+000	5.439505018E+000	4.815554495E+000	2.163688978E+000	2.444037766E+000	8.852927755E-001	2.227156232E+000	5.447297637E+000	4.817157923E+000	2.162918727E+000	2.445853397E+000	8.843206749E-001	
1.036091300E+004	5.208816958E-002	5.895542642E-002	1.081958153E-002	2.228104335E+000	5.448956254E+000	4.814249927E+000	2.160693219E+000	2.445557045E+000	8.835178157E-001	2.228461402E+000	5.448644558E+000	4.820117456E+000	2.162980006E+000	2.445025323E+000	8.846452371E-001	2.224793929E+000	5.438165681E+000	4.813307574E+000	2.163484677E+000	2.444345793E+000	8.850976334E-001	
1.040471800E+004	4.976325006E-002	5.625142345E-002	1.032811871E-002	2.224340826E+000	5.446434636E+000	4.818229871E+000	2.166138307E+000	2.448561198E+000	8.846576142E-001	2.229650211E+000	5.452996467E+000	4.821345963E+000	2.162377731E+000	2.445673515E+000	8.841645125E-001	2.228447220E+000	5.453180660E+000	4.821720560E+000	2.163713153E+000	2.447076426E+000	8.842033413E-001	

1.050699800E+004	4.126221697E-002	4.668903011E-002	8.559699278E-003	2.229245755E+000	5.454517571E+000	4.820521800E+000	2.162400350E+000	2.446799578E+000	8.837668477E-001	2.229390079E+000	5.446841159E+000	4.820148738E+000	2.162093024E+000	2.443197900E+000	8.849438779E-001	2.225398224E+000	5.444518412E+000	4.817463346E+000	2.164764622E+000	2.446536693E+000	8.848281851E-001	
1.055081300E+004	3.817898269E-002	4.318571835E-002	7.920193942E-003	2.229219390E+000	5.452608694E+000	4.820460580E+000	2.162398462E+000	2.445972217E+000	8.840650138E-001	2.231179596E+000	5.456320936E+000	4.824860554E+000	2.162470723E+000	2.445487107E+000	8.842699341E-001	2.225973434E+000	5.444564946E+000	4.816296995E+000	2.163681255E+000	2.445925393E+000	8.846063997E-001	
1.059467700E+004	3.622965782E-002	4.097676954E-002	7.522724203E-003	2.225945587E+000	5.447065243E+000	4.816028987E+000	2.163587922E+000	2.447079243E+000	8.841511479E-001	2.226981588E+000	5.446176164E+000	4.816932769E+000	2.162987244E+000	2.445541621E+000	8.844614320E-001	2.230995993E+000	5.450434610E+000	4.819482024E+000	2.160237867E+000	2.443049933E+000	8.842381148E-001	
1.063849300E+004	3.409058887E-002	3.855242548E-002	7.083039131E-003	2.226820587E+000	5.442921430E+000	4.812988921E+000	2.161372563E+000	2.444256830E+000	8.842657354E-001	2.228252701E+000	5.446858666E+000	4.814720235E+000	2.160760417E+000	2.444452850E+000	8.839444036E-001	2.231114818E+000	5.452930773E+000	4.820200365E+000	2.160444782E+000	2.444038617E+000	8.839650760E-001	
1.068231900E+004	3.191650920E-002	3.609437825E-002	6.631969962E-003	2.225295972E+000	5.442482167E+000	4.812523183E+000	2.162644090E+000	2.445734066E+000	8.842515300E-001	2.227476382E+000	5.445182377E+000	4.816304277E+000	2.162224622E+000	2.444552240E+000	8.845074312E-001	2.224555519E+000	5.435855358E+000	4.812712964E+000	2.163449248E+000	2.443569204E+000	8.853644269E-001	
1.072615300E+004	2.994738914E-002	3.387656788E-002	6.220156694E-003	2.225509484E+000	5.446256347E+000	4.814571500E+000	2.163356990E+000	2.447195299E+000	8.840148522E-001	2.230197893E+000	5.453367347E+000	4.821053386E+000	2.161715514E+000	2.445239216E+000	8.840507303E-001	2.226907843E+000	5.444349063E+000	4.813071024E+000	2.161324744E+000	2.444802141E+000	8.840489411E-001	
1.076997800E+004	2.854786878E-002	3.230141234E-002	5.935865676E-003	2.228135425E+000	5.441735730E+000	4.809385916E+000	2.158480074E+000	2.442282309E+000	8.837963023E-001	2.219629302E+000	5.427627177E+000	4.807929316E+000	2.166095623E+000	2.445285423E+000	8.858252712E-001	2.222996331E+000	5.428011422E+000	4.797581476E+000	2.158159871E+000	2.441754558E+000	8.838561864E-001	
1.081379500E+004	2.696112294E-002	3.049187819E-002	5.600032504E-003	2.228256309E+000	5.444946644E+000	4.814458294E+000	2.160639364E+000	2.443590812E+000	8.842066983E-001	2.220821443E+000	5.433569540E+000	4.806121121E+000	2.164118658E+000	2.446648540E+000	8.845237161E-001	2.225836014E+000	5.439329635E+000	4.809838418E+000	2.160913198E+000	2.443724336E+000	8.842704416E-001	
1.085763600E+004	2.568118250E-002	2.907045203E-002	5.339897368E-003	2.224498346E+000	5.444009506E+000	4.809302639E+000	2.161971775E+000	2.447297619E+000	8.834118738E-001	2.223741026E+000	5.438686183E+000	4.809163439E+000	2.162645462E+000	2.445737215E+000	8.842509527E-001	2.223081273E+000	5.434318660E+000	4.807036204E+000	2.162330393E+000	2.444498420E+000	8.845701741E-001	
1.090147100E+004	2.432491545E-002	2.749821521E-002	5.051941782E-003	2.225483247E+000	5.443098199E+000	4.814963533E+000	2.163558651E+000	2.445805065E+000	8.845997917E-001	2.228364131E+000	5.445047858E+000	4.818725298E+000	2.162449679E+000	2.443517997E+000	8.849739110E-001	2.226209939E+000	5.440396482E+000	4.811136951E+000	2.161133533E+000	2.443793097E+000	8.843357220E-001	

