Tripoli tab-delimited output of processed data for:
A522__U.trip
produced on: 2021-12-28

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
3.925372000E+003	2.022075670E+001	2.490754476E+001	4.746517959E+000	1.980286851E+000	5.247540402E+000	4.260124343E+000	2.151266288E+000	2.649889030E+000	8.118325951E-001	1.980464313E+000	5.247545052E+000	4.260639654E+000	2.151333718E+000	2.649653931E+000	8.119300761E-001	1.980593230E+000	5.247906142E+000	4.260343854E+000	2.151044339E+000	2.649663779E+000	8.118178447E-001	
3.970543000E+003	1.996671966E+001	2.459378795E+001	4.686425023E+000	1.980405240E+000	5.247878251E+000	4.260543925E+000	2.151349552E+000	2.649901215E+000	8.118602836E-001	1.980558332E+000	5.247523703E+000	4.260638944E+000	2.151231233E+000	2.649517369E+000	8.119332441E-001	1.980589023E+000	5.248000927E+000	4.260782384E+000	2.151270321E+000	2.649717264E+000	8.118867437E-001	
4.015481000E+003	1.971889357E+001	2.428782857E+001	4.627933736E+000	1.980492574E+000	5.248093416E+000	4.260841813E+000	2.151405094E+000	2.649893004E+000	8.118837596E-001	1.980555667E+000	5.247718702E+000	4.261026322E+000	2.151429719E+000	2.649619392E+000	8.119768921E-001	1.980525643E+000	5.247867521E+000	4.260548246E+000	2.151220946E+000	2.649734700E+000	8.118627671E-001	
4.060406000E+003	1.947737635E+001	2.399099061E+001	4.571082759E+000	1.980454826E+000	5.248426220E+000	4.260998406E+000	2.151525170E+000	2.650111556E+000	8.118621140E-001	1.980634443E+000	5.248145991E+000	4.261390306E+000	2.151527921E+000	2.649729742E+000	8.119801380E-001	1.980667750E+000	5.248419899E+000	4.261034370E+000	2.151312036E+000	2.649823475E+000	8.118699440E-001	
4.105485000E+003	1.923745834E+001	2.369499054E+001	4.514862229E+000	1.980455442E+000	5.248220066E+000	4.260918133E+000	2.151483969E+000	2.650006638E+000	8.118787093E-001	1.980619906E+000	5.248116776E+000	4.261553234E+000	2.151625974E+000	2.649734440E+000	8.120157031E-001	1.980732612E+000	5.248520012E+000	4.261236911E+000	2.151343844E+000	2.649787245E+000	8.118930482E-001	
4.150643000E+003	1.900675765E+001	2.341081859E+001	4.460593936E+000	1.980500958E+000	5.248363543E+000	4.261037414E+000	2.151494750E+000	2.650018179E+000	8.118792418E-001	1.980732491E+000	5.248399598E+000	4.261696691E+000	2.151576102E+000	2.649726615E+000	8.119992793E-001	1.980580759E+000	5.248577165E+000	4.261472667E+000	2.151627823E+000	2.650019264E+000	8.119291254E-001	

4.344794000E+003	1.813408574E+001	2.233419506E+001	4.254673266E+000	1.980788526E+000	5.249332596E+000	4.262157070E+000	2.151747658E+000	2.650122680E+000	8.119426599E-001	1.980787332E+000	5.248905137E+000	4.262286734E+000	2.151814415E+000	2.649908474E+000	8.120334855E-001	1.980756115E+000	5.248826779E+000	4.261813335E+000	2.151609328E+000	2.649910677E+000	8.119554168E-001	
4.388658000E+003	1.792419201E+001	2.207602908E+001	4.205567423E+000	1.980796903E+000	5.249239131E+000	4.262015135E+000	2.151666902E+000	2.650064286E+000	8.119300775E-001	1.980907789E+000	5.249465440E+000	4.262730303E+000	2.151907488E+000	2.650030188E+000	8.120313110E-001	1.980987052E+000	5.249500532E+000	4.262439349E+000	2.151674512E+000	2.649941869E+000	8.119704577E-001	
4.432471000E+003	1.771340237E+001	2.181593408E+001	4.155614979E+000	1.980925412E+000	5.249748639E+000	4.262522504E+000	2.151783444E+000	2.650149575E+000	8.119479231E-001	1.980889643E+000	5.249322887E+000	4.262731000E+000	2.151927552E+000	2.649982499E+000	8.120534956E-001	1.981076359E+000	5.249714243E+000	4.262779001E+000	2.151748963E+000	2.649930287E+000	8.120021020E-001	
4.476301000E+003	1.750765426E+001	2.156122099E+001	4.107374151E+000	1.980814322E+000	5.249392970E+000	4.262493168E+000	2.151889312E+000	2.650118647E+000	8.119973475E-001	1.980978262E+000	5.249758151E+000	4.263169903E+000	2.152052844E+000	2.650083674E+000	8.120697716E-001	1.980968665E+000	5.249523869E+000	4.262518260E+000	2.151734318E+000	2.649978246E+000	8.119818799E-001	
4.520120000E+003	1.730179859E+001	2.130766797E+001	4.058815313E+000	1.980932581E+000	5.249725924E+000	4.262770600E+000	2.151900898E+000	2.650128517E+000	8.119986951E-001	1.981009760E+000	5.249633888E+000	4.263133614E+000	2.152000308E+000	2.649978811E+000	8.120820813E-001	1.981221700E+000	5.250274746E+000	4.263153763E+000	2.151780269E+000	2.650018796E+000	8.119867950E-001	
4.563920000E+003	1.715013780E+001	2.112065533E+001	4.023010259E+000	1.980939335E+000	5.249963081E+000	4.263011202E+000	2.152015020E+000	2.650239202E+000	8.120078438E-001	1.981093477E+000	5.249873994E+000	4.263460446E+000	2.152074344E+000	2.649988026E+000	8.121071955E-001	1.981180530E+000	5.250064103E+000	4.262954373E+000	2.151724342E+000	2.649967544E+000	8.119813947E-001	
4.607728000E+003	1.718219027E+001	2.116025386E+001	4.030640367E+000	1.980878134E+000	5.249849138E+000	4.262893414E+000	2.152022045E+000	2.650263561E+000	8.120030313E-001	1.981190713E+000	5.250185466E+000	4.263677506E+000	2.152078283E+000	2.650015182E+000	8.121003598E-001	1.981213235E+000	5.250276011E+000	4.263426179E+000	2.151926963E+000	2.650030758E+000	8.120384852E-001	
4.651528000E+003	1.721976005E+001	2.120659729E+001	4.038960905E+000	1.981014391E+000	5.250508186E+000	4.263413402E+000	2.152136512E+000	2.650413954E+000	8.120001437E-001	1.981134643E+000	5.249992575E+000	4.263609734E+000	2.152104981E+000	2.649992818E+000	8.121172883E-001	1.981292176E+000	5.250538639E+000	4.263473085E+000	2.151864897E+000	2.650057726E+000	8.120068012E-001	
4.695332000E+003	1.726030303E+001	2.125629111E+001	4.048375388E+000	1.981123360E+000	5.250573149E+000	4.263513477E+000	2.152068651E+000	2.650300963E+000	8.120091571E-001	1.981265599E+000	5.250630604E+000	4.264125499E+000	2.152223055E+000	2.650139692E+000	8.121168332E-001	1.981215863E+000	5.250336900E+000	4.263380652E+000	2.151901128E+000	2.650057976E+000	8.120203966E-001	
4.739115000E+003	1.731257807E+001	2.132085201E+001	4.060332547E+000	1.981122345E+000	5.251011281E+000	4.263832548E+000	2.152230809E+000	2.650523474E+000	8.120021686E-001	1.981113585E+000	5.250256686E+000	4.263933346E+000	2.152291206E+000	2.650154300E+000	8.121380727E-001	1.981325436E+000	5.250785818E+000	4.263740144E+000	2.151963562E+000	2.650137995E+000	8.120194369E-001	

4.929234000E+003	1.753302684E+001	2.159041809E+001	4.111805739E+000	1.981232955E+000	5.250836120E+000	4.264069841E+000	2.152230423E+000	2.650287088E+000	8.120744474E-001	1.981422346E+000	5.251139181E+000	4.264805062E+000	2.152395763E+000	2.650186716E+000	8.121675917E-001	1.981562440E+000	5.251472122E+000	4.264649303E+000	2.152164987E+000	2.650167371E+000	8.120864405E-001	
4.973033000E+003	1.754593524E+001	2.160535551E+001	4.114011835E+000	1.981376192E+000	5.251651278E+000	4.264920945E+000	2.152504386E+000	2.650506904E+000	8.121104619E-001	1.981413437E+000	5.251211870E+000	4.264933529E+000	2.152470277E+000	2.650235318E+000	8.121808136E-001	1.981331047E+000	5.251320016E+000	4.264503460E+000	2.152342722E+000	2.650400105E+000	8.120821902E-001	
5.016821000E+003	1.755399279E+001	2.161631575E+001	4.116318621E+000	1.981319339E+000	5.251370882E+000	4.264488348E+000	2.152347813E+000	2.650441439E+000	8.120714464E-001	1.981582806E+000	5.251525410E+000	4.265352880E+000	2.152497926E+000	2.650167026E+000	8.122121759E-001	1.981421091E+000	5.251308745E+000	4.264679197E+000	2.152333604E+000	2.650273972E+000	8.121173986E-001	
5.060631000E+003	1.726982369E+001	2.126538469E+001	4.049189049E+000	1.981434093E+000	5.251763855E+000	4.265008001E+000	2.152485422E+000	2.650486268E+000	8.121096298E-001	1.981567135E+000	5.251631571E+000	4.265411563E+000	2.152544563E+000	2.650241558E+000	8.122069315E-001	1.981598971E+000	5.251787033E+000	4.265093867E+000	2.152349657E+000	2.650277432E+000	8.121223956E-001	
5.104410000E+003	1.678765355E+001	2.067182844E+001	3.936330599E+000	1.981331429E+000	5.251547837E+000	4.264797666E+000	2.152490796E+000	2.650514578E+000	8.121029835E-001	1.981516491E+000	5.251633222E+000	4.265486939E+000	2.152637618E+000	2.650310126E+000	8.122210289E-001	1.981628949E+000	5.251903742E+000	4.265226576E+000	2.152384067E+000	2.650296235E+000	8.121296173E-001	
5.148207000E+003	1.629671203E+001	2.006689693E+001	3.820868670E+000	1.981454358E+000	5.251920089E+000	4.265185077E+000	2.152552775E+000	2.650538008E+000	8.121191878E-001	1.981569788E+000	5.251834189E+000	4.265645754E+000	2.152659866E+000	2.650340262E+000	8.122201882E-001	1.981615884E+000	5.251701151E+000	4.265127562E+000	2.152348292E+000	2.650211473E+000	8.121420926E-001	
5.191999000E+003	1.581904481E+001	1.947820009E+001	3.708836122E+000	1.981476096E+000	5.251836276E+000	4.265231540E+000	2.152552609E+000	2.650466633E+000	8.121409953E-001	1.981630401E+000	5.251742623E+000	4.265650574E+000	2.152596453E+000	2.650212986E+000	8.122352675E-001	1.981865925E+000	5.252291719E+000	4.265617798E+000	2.152324102E+000	2.650175096E+000	8.121441128E-001	
5.235789000E+003	1.535406197E+001	1.890585066E+001	3.599791772E+000	1.981543444E+000	5.251928962E+000	4.265263922E+000	2.152495790E+000	2.650423324E+000	8.121328282E-001	1.981703875E+000	5.252003157E+000	4.265942204E+000	2.152663805E+000	2.650246196E+000	8.122505026E-001	1.981787945E+000	5.252510976E+000	4.265883619E+000	2.152542925E+000	2.650390013E+000	8.121608196E-001	
5.279597000E+003	1.490040610E+001	1.834707281E+001	3.492981663E+000	1.981577999E+000	5.252553427E+000	4.265812860E+000	2.152735275E+000	2.650692241E+000	8.121407843E-001	1.981631019E+000	5.251692465E+000	4.265666499E+000	2.152603819E+000	2.650186848E+000	8.122460573E-001	1.981783606E+000	5.252345295E+000	4.265692710E+000	2.152451305E+000	2.650312213E+000	8.121500912E-001	
5.323385000E+003	1.446712484E+001	1.781267928E+001	3.391409904E+000	1.981533066E+000	5.252293231E+000	4.265814294E+000	2.152784814E+000	2.650621037E+000	8.121812903E-001	1.981612612E+000	5.252121273E+000	4.265955704E+000	2.152769758E+000	2.650427859E+000	8.122348062E-001	1.981849393E+000	5.252568097E+000	4.265992966E+000	2.152531359E+000	2.650336658E+000	8.121728053E-001	

5.523362000E+003	1.268080364E+001	1.561329952E+001	2.972167409E+000	1.981825560E+000	5.253169614E+000	4.266517289E+000	2.152821810E+000	2.650672047E+000	8.121796178E-001	1.981927770E+000	5.252837797E+000	4.266843410E+000	2.152875334E+000	2.650367927E+000	8.122930071E-001	1.981868608E+000	5.252904800E+000	4.266289314E+000	2.152660018E+000	2.650480854E+000	8.121771622E-001	
5.567150000E+003	1.232844821E+001	1.517940165E+001	2.889622427E+000	1.981752235E+000	5.253074417E+000	4.266456438E+000	2.152870759E+000	2.650722086E+000	8.121827523E-001	1.981942479E+000	5.252993900E+000	4.266973540E+000	2.152925014E+000	2.650427021E+000	8.122936408E-001	1.981930625E+000	5.253027943E+000	4.266634735E+000	2.152766944E+000	2.650460050E+000	8.122238795E-001	
5.610907000E+003	1.199253709E+001	1.476514658E+001	2.810805876E+000	1.981791602E+000	5.252994063E+000	4.266583186E+000	2.152891949E+000	2.650628884E+000	8.122193048E-001	1.982027035E+000	5.252973784E+000	4.267068291E+000	2.152880973E+000	2.650303801E+000	8.123147889E-001	1.981991279E+000	5.253245553E+000	4.266683705E+000	2.152725771E+000	2.650488732E+000	8.121995558E-001	
5.654700000E+003	1.167022943E+001	1.436861595E+001	2.735248791E+000	1.981869156E+000	5.253129438E+000	4.266606192E+000	2.152819311E+000	2.650593467E+000	8.122027530E-001	1.981967580E+000	5.253011715E+000	4.266914640E+000	2.152868030E+000	2.650402443E+000	8.122796733E-001	1.981938548E+000	5.253163826E+000	4.266758076E+000	2.152820571E+000	2.650518014E+000	8.122263493E-001	
5.698446000E+003	1.136529173E+001	1.399336917E+001	2.663727917E+000	1.981873774E+000	5.253302740E+000	4.266686422E+000	2.152854777E+000	2.650674734E+000	8.121912314E-001	1.981962726E+000	5.253187185E+000	4.267221144E+000	2.153027950E+000	2.650497467E+000	8.123108874E-001	1.982059406E+000	5.253546057E+000	4.266918504E+000	2.152770240E+000	2.650549242E+000	8.121977912E-001	
5.742251000E+003	1.105856573E+001	1.361602319E+001	2.591877961E+000	1.981817800E+000	5.253342711E+000	4.266622849E+000	2.152883504E+000	2.650769768E+000	8.121729505E-001	1.982071298E+000	5.253413405E+000	4.267387615E+000	2.152994002E+000	2.650466414E+000	8.123075963E-001	1.981970705E+000	5.253373191E+000	4.266963236E+000	2.152889155E+000	2.650580646E+000	8.122330322E-001	
5.786037000E+003	1.077788794E+001	1.326926373E+001	2.525998119E+000	1.981798875E+000	5.253077439E+000	4.266783833E+000	2.152985294E+000	2.650661228E+000	8.122446095E-001	1.981901181E+000	5.252872653E+000	4.267036658E+000	2.153001723E+000	2.650421072E+000	8.123244061E-001	1.982052034E+000	5.253272821E+000	4.266929380E+000	2.152783734E+000	2.650421245E+000	8.122421061E-001	
5.829833000E+003	1.060281664E+001	1.305416936E+001	2.484878796E+000	1.981845117E+000	5.253443097E+000	4.266935133E+000	2.153011402E+000	2.650783884E+000	8.122168745E-001	1.981880547E+000	5.252854235E+000	4.267096665E+000	2.153054417E+000	2.650439374E+000	8.123386781E-001	1.981998323E+000	5.253395798E+000	4.267134904E+000	2.152945769E+000	2.650555117E+000	8.122622144E-001	
5.873623000E+003	1.062519197E+001	1.308180085E+001	2.490065018E+000	1.981873285E+000	5.253598101E+000	4.267033952E+000	2.153030663E+000	2.650824420E+000	8.122117205E-001	1.981968499E+000	5.253076508E+000	4.267370101E+000	2.153096834E+000	2.650433905E+000	8.123563581E-001	1.982153987E+000	5.253843486E+000	4.267416442E+000	2.152918729E+000	2.650572822E+000	8.122465874E-001	
5.917437000E+003	1.066147857E+001	1.312663070E+001	2.498539631E+000	1.981936713E+000	5.253721229E+000	4.267084036E+000	2.152987030E+000	2.650801711E+000	8.122022182E-001	1.982122095E+000	5.253536819E+000	4.267638128E+000	2.153065212E+000	2.650460753E+000	8.123361984E-001	1.982184402E+000	5.253913863E+000	4.267362370E+000	2.152858415E+000	2.650567656E+000	8.122254153E-001	

6.112457000E+003	1.096243798E+001	1.349592483E+001	2.569017518E+000	1.981900049E+000	5.253340911E+000	4.267171359E+000	2.153070919E+000	2.650658853E+000	8.122776404E-001	1.982013783E+000	5.253237982E+000	4.267557777E+000	2.153142330E+000	2.650454818E+000	8.123671135E-001	1.982157341E+000	5.253592901E+000	4.267197878E+000	2.152804820E+000	2.650441915E+000	8.122437270E-001	
6.156247000E+003	1.101140002E+001	1.355661251E+001	2.580493676E+000	1.981844890E+000	5.253495731E+000	4.267167995E+000	2.153129145E+000	2.650810746E+000	8.122530621E-001	1.982157545E+000	5.253752949E+000	4.267786785E+000	2.153101703E+000	2.650522388E+000	8.123310757E-001	1.982072536E+000	5.253785227E+000	4.267363344E+000	2.152980412E+000	2.650652352E+000	8.122454876E-001	
6.200052000E+003	1.105986742E+001	1.361607325E+001	2.591584267E+000	1.981953016E+000	5.253957366E+000	4.267608644E+000	2.153234012E+000	2.650899049E+000	8.122655642E-001	1.982142821E+000	5.253555006E+000	4.267669939E+000	2.153058747E+000	2.650442214E+000	8.123394415E-001	1.982314841E+000	5.254009033E+000	4.267698668E+000	2.152886403E+000	2.650441253E+000	8.122747109E-001	
6.243863000E+003	1.109498426E+001	1.365923077E+001	2.599692414E+000	1.982035667E+000	5.254171879E+000	4.267806532E+000	2.153244062E+000	2.650896735E+000	8.122700646E-001	1.982076611E+000	5.253850526E+000	4.267786056E+000	2.153189252E+000	2.650679846E+000	8.123158501E-001	1.981985543E+000	5.253628758E+000	4.267414254E+000	2.153100596E+000	2.650689747E+000	8.122793694E-001	
6.287679000E+003	1.113242271E+001	1.370547552E+001	2.608577860E+000	1.982014713E+000	5.254002856E+000	4.267621406E+000	2.153173424E+000	2.650839482E+000	8.122609604E-001	1.982184467E+000	5.253551741E+000	4.267943539E+000	2.153151540E+000	2.650384880E+000	8.123920253E-001	1.982362100E+000	5.254174254E+000	4.267947291E+000	2.152960497E+000	2.650461413E+000	8.122964876E-001	
6.331492000E+003	1.116052095E+001	1.373921250E+001	2.614952977E+000	1.982031071E+000	5.254095438E+000	4.267962387E+000	2.153327689E+000	2.650864315E+000	8.123115458E-001	1.982346913E+000	5.254418827E+000	4.268284560E+000	2.153147127E+000	2.650605094E+000	8.123228660E-001	1.982316989E+000	5.254046362E+000	4.267966567E+000	2.153019215E+000	2.650457213E+000	8.123199288E-001	
6.375272000E+003	1.118294808E+001	1.376687345E+001	2.620090007E+000	1.982056751E+000	5.254351342E+000	4.268154166E+000	2.153396548E+000	2.650959080E+000	8.123084827E-001	1.982432805E+000	5.254415232E+000	4.268760500E+000	2.153293918E+000	2.650488440E+000	8.124140007E-001	1.982220989E+000	5.254344859E+000	4.268094937E+000	2.153188248E+000	2.650736164E+000	8.122982125E-001	
6.419063000E+003	1.119068971E+001	1.377675022E+001	2.622056617E+000	1.982050918E+000	5.254177246E+000	4.267905443E+000	2.153277398E+000	2.650879046E+000	8.122880601E-001	1.982191050E+000	5.253867703E+000	4.268312035E+000	2.153330294E+000	2.650535479E+000	8.124133069E-001	1.982343546E+000	5.254567565E+000	4.268326035E+000	2.153171706E+000	2.650684627E+000	8.123077651E-001	
6.462913000E+003	1.119247795E+001	1.377930686E+001	2.622191391E+000	1.982205898E+000	5.254882198E+000	4.268368050E+000	2.153342422E+000	2.651027425E+000	8.122671240E-001	1.982203863E+000	5.253983815E+000	4.268545279E+000	2.153434043E+000	2.650576923E+000	8.124397465E-001	1.982463213E+000	5.254835797E+000	4.268538510E+000	2.153148912E+000	2.650659927E+000	8.123067352E-001	
6.506728000E+003	1.119784187E+001	1.378469725E+001	2.623256239E+000	1.982246458E+000	5.254803952E+000	4.268680161E+000	2.153455815E+000	2.650933707E+000	8.123386145E-001	1.982287447E+000	5.254590060E+000	4.268887971E+000	2.153516120E+000	2.650770991E+000	8.124112295E-001	1.982574283E+000	5.254886068E+000	4.268847553E+000	2.153184166E+000	2.650536787E+000	8.123577747E-001	

6.713280000E+003	1.103793753E+001	1.358672791E+001	2.585106987E+000	1.982523349E+000	5.255770060E+000	4.269818457E+000	2.153729216E+000	2.651050775E+000	8.124058718E-001	1.982743743E+000	5.255721986E+000	4.270047166E+000	2.153605165E+000	2.650731848E+000	8.124568189E-001	1.982738492E+000	5.256109022E+000	4.270003037E+000	2.153588612E+000	2.650934070E+000	8.123885976E-001	
6.757081000E+003	1.096917547E+001	1.350256662E+001	2.568886683E+000	1.982550669E+000	5.256193941E+000	4.270011419E+000	2.153796867E+000	2.651228049E+000	8.123770674E-001	1.982781587E+000	5.255941261E+000	4.270349412E+000	2.153716496E+000	2.650791845E+000	8.124804292E-001	1.982895548E+000	5.256583269E+000	4.270408123E+000	2.153622327E+000	2.650963272E+000	8.123923668E-001	
6.800873000E+003	1.091551102E+001	1.343683034E+001	2.556117860E+000	1.982742939E+000	5.256733482E+000	4.270347307E+000	2.153757415E+000	2.651243073E+000	8.123575831E-001	1.982788653E+000	5.256025717E+000	4.270420696E+000	2.153744772E+000	2.650824992E+000	8.124809364E-001	1.982772888E+000	5.256209595E+000	4.270121903E+000	2.153611202E+000	2.650938807E+000	8.123956676E-001	
6.844661000E+003	1.082995189E+001	1.333122181E+001	2.535901784E+000	1.982846014E+000	5.256994530E+000	4.270651160E+000	2.153798696E+000	2.651236906E+000	8.123750434E-001	1.982822045E+000	5.256395961E+000	4.270984110E+000	2.153992649E+000	2.650967077E+000	8.125308942E-001	1.982874198E+000	5.256587927E+000	4.270596933E+000	2.153740735E+000	2.650994164E+000	8.124275656E-001	
6.888440000E+003	1.073331447E+001	1.321127805E+001	2.513118726E+000	1.982782249E+000	5.256925553E+000	4.270914205E+000	2.154000625E+000	2.651287379E+000	8.124357406E-001	1.982879258E+000	5.256904191E+000	4.271281294E+000	2.154080374E+000	2.651146896E+000	8.125088719E-001	1.983052530E+000	5.257347485E+000	4.271362315E+000	2.153933015E+000	2.651138790E+000	8.124557730E-001	
6.932234000E+003	1.060619064E+001	1.305418109E+001	2.482982541E+000	1.983047589E+000	5.257459880E+000	4.271552645E+000	2.154034360E+000	2.651202074E+000	8.124746059E-001	1.982889428E+000	5.256909722E+000	4.271542933E+000	2.154201275E+000	2.651136088E+000	8.125577876E-001	1.983004701E+000	5.257549146E+000	4.271429818E+000	2.154019008E+000	2.651304429E+000	8.124374494E-001	
6.976022000E+003	1.047087865E+001	1.288750560E+001	2.451230880E+000	1.982948705E+000	5.257564968E+000	4.271681927E+000	2.154206972E+000	2.651387277E+000	8.124829560E-001	1.983138702E+000	5.257228903E+000	4.271979630E+000	2.154150704E+000	2.650963797E+000	8.125915208E-001	1.983131209E+000	5.257701828E+000	4.271893215E+000	2.154115268E+000	2.651212288E+000	8.125019932E-001	
7.019799000E+003	1.031511074E+001	1.269585779E+001	2.414577682E+000	1.983036895E+000	5.258003454E+000	4.272014444E+000	2.154278851E+000	2.651490483E+000	8.124784401E-001	1.983287718E+000	5.257928488E+000	4.272442429E+000	2.154222199E+000	2.651117354E+000	8.125714221E-001	1.983128849E+000	5.258107423E+000	4.272089811E+000	2.154216965E+000	2.651419965E+000	8.124767083E-001	
7.063604000E+003	1.015635340E+001	1.250012867E+001	2.377138250E+000	1.983080859E+000	5.258477778E+000	4.272512717E+000	2.154482354E+000	2.651670886E+000	8.124999091E-001	1.983394620E+000	5.258451352E+000	4.273069414E+000	2.154422206E+000	2.651238084E+000	8.126098594E-001	1.983311677E+000	5.258053961E+000	4.272398671E+000	2.154174112E+000	2.651148592E+000	8.125437096E-001	
7.107432000E+003	9.981144992E+000	1.228385783E+001	2.335915078E+000	1.983252179E+000	5.258691955E+000	4.272905760E+000	2.154494424E+000	2.651549818E+000	8.125415593E-001	1.983567367E+000	5.258833750E+000	4.273544001E+000	2.154473839E+000	2.651199973E+000	8.126410158E-001	1.983253133E+000	5.258655099E+000	4.272737543E+000	2.154408569E+000	2.651529960E+000	8.125152654E-001	

7.309037000E+003	8.921445854E+000	1.097880437E+001	2.087006773E+000	1.983735459E+000	5.260550426E+000	4.274756541E+000	2.154902521E+000	2.651840699E+000	8.126063235E-001	1.983851678E+000	5.260119739E+000	4.274886569E+000	2.154841824E+000	2.651468251E+000	8.126975773E-001	1.983907839E+000	5.261278218E+000	4.275180239E+000	2.154928850E+000	2.651977130E+000	8.125744470E-001	
7.352840000E+003	8.665476086E+000	1.066346868E+001	2.026887767E+000	1.983678588E+000	5.261005987E+000	4.275261920E+000	2.155219070E+000	2.652146381E+000	8.126320195E-001	1.983921007E+000	5.261012692E+000	4.275716854E+000	2.155185029E+000	2.651825689E+000	8.127174566E-001	1.984298762E+000	5.261496667E+000	4.275709516E+000	2.154771045E+000	2.651564758E+000	8.126413048E-001	
7.396619000E+003	8.389864840E+000	1.032448003E+001	1.962153266E+000	1.984147497E+000	5.261811200E+000	4.275845820E+000	2.155004013E+000	2.651925427E+000	8.126186322E-001	1.984112826E+000	5.261436704E+000	4.276238633E+000	2.155239651E+000	2.651783022E+000	8.127511312E-001	1.984269216E+000	5.262292282E+000	4.276395364E+000	2.155148772E+000	2.652005202E+000	8.126487726E-001	
7.440401000E+003	8.082304975E+000	9.945576432E+000	1.890155321E+000	1.983886101E+000	5.261777337E+000	4.276000434E+000	2.155365891E+000	2.652257775E+000	8.126532464E-001	1.984184994E+000	5.261933681E+000	4.276700003E+000	2.155393785E+000	2.651937041E+000	8.127620496E-001	1.984366798E+000	5.262151029E+000	4.276469544E+000	2.155080173E+000	2.651803605E+000	8.126846835E-001	
7.484177000E+003	7.773294165E+000	9.564754027E+000	1.817643494E+000	1.984088309E+000	5.262172731E+000	4.276577994E+000	2.155437323E+000	2.652186753E+000	8.127019412E-001	1.984431846E+000	5.262387341E+000	4.277094045E+000	2.155324232E+000	2.651835764E+000	8.127668619E-001	1.984148298E+000	5.262281063E+000	4.276601692E+000	2.155384099E+000	2.652161166E+000	8.126897139E-001	
7.527964000E+003	7.461748780E+000	9.181345126E+000	1.744541700E+000	1.984167560E+000	5.262898058E+000	4.277197145E+000	2.155663277E+000	2.652446378E+000	8.127075801E-001	1.984421246E+000	5.262821769E+000	4.277583700E+000	2.155582495E+000	2.652068849E+000	8.127928110E-001	1.984468513E+000	5.262907905E+000	4.277239876E+000	2.155357894E+000	2.652049085E+000	8.127141787E-001	
7.571788000E+003	7.146548034E+000	8.792910655E+000	1.670718466E+000	1.984452492E+000	5.262951740E+000	4.277529806E+000	2.155521396E+000	2.652092585E+000	8.127624986E-001	1.984592933E+000	5.262839155E+000	4.278006943E+000	2.155609280E+000	2.651848179E+000	8.128705470E-001	1.984398986E+000	5.263124911E+000	4.277638996E+000	2.155634540E+000	2.652251360E+000	8.127565028E-001	
7.615585000E+003	6.845793816E+000	8.422778112E+000	1.600569187E+000	1.984124713E+000	5.262364278E+000	4.277099593E+000	2.155660662E+000	2.652234632E+000	8.127714781E-001	1.984481722E+000	5.263088964E+000	4.278317442E+000	2.155886544E+000	2.652122671E+000	8.128909602E-001	1.984811288E+000	5.263974960E+000	4.278460342E+000	2.155600569E+000	2.652128689E+000	8.127812869E-001	
7.659367000E+003	6.530433151E+000	8.035252683E+000	1.526521998E+000	1.984477614E+000	5.263764752E+000	4.277981687E+000	2.155721816E+000	2.652468697E+000	8.127228114E-001	1.984822510E+000	5.263846237E+000	4.278757079E+000	2.155737885E+000	2.652048841E+000	8.128575355E-001	1.984875147E+000	5.263920222E+000	4.278407316E+000	2.155504503E+000	2.652015786E+000	8.127796652E-001	
7.703284000E+003	6.231422142E+000	7.666872147E+000	1.456434754E+000	1.984689734E+000	5.264137047E+000	4.278545347E+000	2.155775421E+000	2.652372790E+000	8.127724087E-001	1.984837118E+000	5.264227013E+000	4.279001895E+000	2.155845362E+000	2.652221165E+000	8.128452448E-001	1.984895139E+000	5.264354314E+000	4.278598575E+000	2.155579149E+000	2.652207771E+000	8.127489753E-001	

7.904761000E+003	4.774676028E+000	5.874398213E+000	1.115697598E+000	1.984677734E+000	5.265224396E+000	4.279543163E+000	2.156291216E+000	2.652936699E+000	8.127940694E-001	1.985297724E+000	5.265863446E+000	4.280985229E+000	2.156344198E+000	2.652430103E+000	8.129692828E-001	1.985330487E+000	5.266102349E+000	4.280544012E+000	2.156086374E+000	2.652506664E+000	8.128486171E-001	
7.948556000E+003	4.402521134E+000	5.415706783E+000	1.028365539E+000	1.985194947E+000	5.266324643E+000	4.281085825E+000	2.156506509E+000	2.652799742E+000	8.129171888E-001	1.985352165E+000	5.266124224E+000	4.281489398E+000	2.156539013E+000	2.652488720E+000	8.130247628E-001	1.985730801E+000	5.267364556E+000	4.281911358E+000	2.156340303E+000	2.652607570E+000	8.129134243E-001	
