Tripoli tab-delimited output of processed data for:
A520__U.trip
produced on: 2021-12-28

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
7.337683000E+003	1.418960917E+001	5.991651021E+000	3.872057175E-001	1.692142661E+001	1.547407683E+001	3.664617677E+001	2.165667092E+000	9.144664443E-001	2.368230246E+000	1.692868579E+001	1.547839739E+001	3.666170402E+001	2.165655650E+000	9.143295337E-001	2.368572347E+000	1.692970521E+001	1.547892941E+001	3.665879756E+001	2.165353567E+000	9.143059032E-001	2.368303168E+000	
7.381546000E+003	1.395414174E+001	5.891808261E+000	3.806857329E-001	1.692702494E+001	1.547682971E+001	3.665527897E+001	2.165488566E+000	9.143266324E-001	2.368397124E+000	1.692728408E+001	1.547778658E+001	3.665799081E+001	2.165615621E+000	9.143691632E-001	2.368425913E+000	1.692671535E+001	1.547581522E+001	3.665212967E+001	2.165342118E+000	9.142834212E-001	2.368348881E+000	
7.425366000E+003	1.371180426E+001	5.789716365E+000	3.740779285E-001	1.692608798E+001	1.547730011E+001	3.665494063E+001	2.165588449E+000	9.144050373E-001	2.368303280E+000	1.692779917E+001	1.547740934E+001	3.665763308E+001	2.165528590E+000	9.143190546E-001	2.368460527E+000	1.692736803E+001	1.547686169E+001	3.665311603E+001	2.165316898E+000	9.143099899E-001	2.368252476E+000	
7.469227000E+003	1.347241348E+001	5.688735635E+000	3.676578195E-001	1.692090332E+001	1.547290805E+001	3.664389212E+001	2.165599048E+000	9.144256520E-001	2.368261480E+000	1.692685318E+001	1.547661609E+001	3.665762213E+001	2.165648969E+000	9.143232898E-001	2.368581215E+000	1.692608734E+001	1.547609803E+001	3.665176424E+001	2.165400869E+000	9.143340526E-001	2.368281989E+000	
7.513076000E+003	1.325335122E+001	5.596070358E+000	3.616112998E-001	1.692422469E+001	1.547537469E+001	3.665082155E+001	2.165583489E+000	9.143919429E-001	2.368331771E+000	1.692320733E+001	1.547425566E+001	3.664977837E+001	2.165652034E+000	9.143807883E-001	2.368435625E+000	1.692404729E+001	1.547368434E+001	3.664801118E+001	2.165440132E+000	9.143016492E-001	2.368408865E+000	
7.556937000E+003	1.302981279E+001	5.501854725E+000	3.555533793E-001	1.692198866E+001	1.547406113E+001	3.664657276E+001	2.165618562E+000	9.144351431E-001	2.368258240E+000	1.692669942E+001	1.547650795E+001	3.665690660E+001	2.165626369E+000	9.143252073E-001	2.368551530E+000	1.692439176E+001	1.547622873E+001	3.665050520E+001	2.165543419E+000	9.144333785E-001	2.368180636E+000	
7.600799000E+003	1.279591264E+001	5.403029194E+000	3.491481527E-001	1.692270107E+001	1.547488982E+001	3.664894842E+001	2.165667777E+000	9.144456168E-001	2.368284934E+000	1.692569765E+001	1.547445535E+001	3.665492954E+001	2.165637736E+000	9.142580510E-001	2.368737944E+000	1.692717033E+001	1.547666360E+001	3.665500945E+001	2.165454044E+000	9.143089659E-001	2.368405129E+000	
7.644674000E+003	1.260971239E+001	5.324786071E+000	3.440568982E-001	1.692348192E+001	1.547646944E+001	3.665007867E+001	2.165634640E+000	9.144967633E-001	2.368116244E+000	1.692750586E+001	1.547664324E+001	3.665808837E+001	2.165593010E+000	9.142896398E-001	2.368607185E+000	1.693140578E+001	1.548161886E+001	3.666236809E+001	2.165346963E+000	9.143729148E-001	2.368122380E+000	

7.858183000E+003	1.142645078E+001	4.825650367E+000	3.118420740E-001	1.691962344E+001	1.547466096E+001	3.664178678E+001	2.165638432E+000	9.145984252E-001	2.367857163E+000	1.692605828E+001	1.547667132E+001	3.665854185E+001	2.165805011E+000	9.143694926E-001	2.368632187E+000	1.692720465E+001	1.547745034E+001	3.665732838E+001	2.165586648E+000	9.143535900E-001	2.368434566E+000	
7.902046000E+003	1.124852159E+001	4.749623701E+000	3.069452891E-001	1.692092759E+001	1.547384459E+001	3.664666634E+001	2.165759894E+000	9.144796886E-001	2.368297428E+000	1.692691902E+001	1.547580443E+001	3.665580140E+001	2.165532980E+000	9.142717826E-001	2.368587789E+000	1.692565853E+001	1.547718465E+001	3.665227386E+001	2.165485839E+000	9.144214165E-001	2.368148646E+000	
7.945875000E+003	1.103222499E+001	4.658172792E+000	3.010564420E-001	1.692180474E+001	1.547275574E+001	3.664503878E+001	2.165551450E+000	9.143679403E-001	2.368358901E+000	1.692451663E+001	1.547426754E+001	3.665444832E+001	2.165760425E+000	9.143107531E-001	2.368735594E+000	1.692830698E+001	1.547830165E+001	3.665745763E+001	2.165453266E+000	9.143443389E-001	2.368312652E+000	
7.989749000E+003	1.087539382E+001	4.592232074E+000	2.966750770E-001	1.692714429E+001	1.547899514E+001	3.665759164E+001	2.165609923E+000	9.144481119E-001	2.368215205E+000	1.692719593E+001	1.547739195E+001	3.665900018E+001	2.165686528E+000	9.143506116E-001	2.368551517E+000	1.693048550E+001	1.547955240E+001	3.666377893E+001	2.165547995E+000	9.143005620E-001	2.368529656E+000	
8.033627000E+003	1.071965863E+001	4.526354210E+000	2.924828644E-001	1.692313478E+001	1.547562186E+001	3.665055267E+001	2.165707073E+000	9.144654384E-001	2.368276571E+000	1.692873879E+001	1.547824055E+001	3.666173497E+001	2.165650698E+000	9.143174068E-001	2.368598347E+000	1.692846543E+001	1.547834843E+001	3.665939986E+001	2.165547728E+000	9.143385437E-001	2.368430975E+000	
8.077487000E+003	1.050615941E+001	4.436123515E+000	2.866196031E-001	1.692654596E+001	1.547739048E+001	3.665541121E+001	2.165557657E+000	9.143856350E-001	2.368319858E+000	1.692877117E+001	1.547821321E+001	3.666318483E+001	2.165732199E+000	9.143140426E-001	2.368696201E+000	1.692755166E+001	1.547796546E+001	3.665620613E+001	2.165475957E+000	9.143652769E-001	2.368283236E+000	
8.121336000E+003	1.030847897E+001	4.352739937E+000	2.811999622E-001	1.692664877E+001	1.547916259E+001	3.665889173E+001	2.165750127E+000	9.144847750E-001	2.368273575E+000	1.692961787E+001	1.547880378E+001	3.666307000E+001	2.165617103E+000	9.143031991E-001	2.368598409E+000	1.693330671E+001	1.548272034E+001	3.666691909E+001	2.165372642E+000	9.143353162E-001	2.368247845E+000	
8.165212000E+003	1.013909906E+001	4.280859977E+000	2.766574528E-001	1.692223677E+001	1.547350319E+001	3.664856652E+001	2.165704630E+000	9.143887654E-001	2.368472484E+000	1.692878497E+001	1.547768281E+001	3.666233938E+001	2.165680493E+000	9.142819661E-001	2.368722750E+000	1.692489119E+001	1.547454717E+001	3.665042372E+001	2.165474702E+000	9.143070402E-001	2.368432712E+000	
8.209042000E+003	9.961230035E+000	4.206081459E+000	2.717269497E-001	1.692682742E+001	1.547907362E+001	3.665896977E+001	2.165731880E+000	9.144698671E-001	2.368292229E+000	1.692335873E+001	1.547387473E+001	3.665241818E+001	2.165788645E+000	9.143500988E-001	2.368664527E+000	1.692895464E+001	1.547865163E+001	3.665936149E+001	2.165482883E+000	9.143300317E-001	2.368382103E+000	
8.252919000E+003	9.804979009E+000	4.139889615E+000	2.675296987E-001	1.692360257E+001	1.547450484E+001	3.665005814E+001	2.165617988E+000	9.143741573E-001	2.368415567E+000	1.692947792E+001	1.547951568E+001	3.666735413E+001	2.165888063E+000	9.143528088E-001	2.368766238E+000	1.692539364E+001	1.547635773E+001	3.665188051E+001	2.165496490E+000	9.143868713E-001	2.368249762E+000	

8.357502000E+003	9.414401443E+000	3.974952735E+000	2.568255789E-001	1.692632093E+001	1.547724628E+001	3.665679051E+001	2.165667936E+000	9.143892724E-001	2.368431041E+000	1.692495264E+001	1.547548136E+001	3.665541334E+001	2.165761649E+000	9.143589164E-001	2.368612162E+000	1.692929842E+001	1.547895571E+001	3.666187411E+001	2.165587326E+000	9.143294260E-001	2.368497901E+000	
8.401318000E+003	9.257058337E+000	3.908709316E+000	2.525469873E-001	1.692538132E+001	1.547715677E+001	3.665479615E+001	2.165670330E+000	9.144347462E-001	2.368315879E+000	1.693110630E+001	1.548031984E+001	3.666678465E+001	2.165646119E+000	9.143123647E-001	2.368606401E+000	1.692815107E+001	1.547904962E+001	3.665948958E+001	2.165593243E+000	9.143969449E-001	2.368329482E+000	
8.445168000E+003	9.095874303E+000	3.840364778E+000	2.481298085E-001	1.692638163E+001	1.547724072E+001	3.665772507E+001	2.165715383E+000	9.143856650E-001	2.368492274E+000	1.692885705E+001	1.547804808E+001	3.666344377E+001	2.165736509E+000	9.142996499E-001	2.368738202E+000	1.692705294E+001	1.547791528E+001	3.665938940E+001	2.165727816E+000	9.143892522E-001	2.368496579E+000	
8.489008000E+003	8.940165311E+000	3.774890483E+000	2.439187225E-001	1.692501960E+001	1.547601776E+001	3.665223079E+001	2.165565043E+000	9.143869923E-001	2.368324419E+000	1.692721516E+001	1.547719563E+001	3.666096915E+001	2.165800387E+000	9.143379746E-001	2.368708779E+000	1.692623833E+001	1.547673664E+001	3.665580273E+001	2.165620147E+000	9.143636256E-001	2.368445207E+000	
8.532816000E+003	8.785030099E+000	3.709428134E+000	2.396460337E-001	1.692735258E+001	1.547877959E+001	3.665835801E+001	2.165628549E+000	9.144241259E-001	2.368297695E+000	1.692747643E+001	1.547833356E+001	3.666253267E+001	2.165859324E+000	9.143910865E-001	2.368635649E+000	1.692450335E+001	1.547458375E+001	3.665182224E+001	2.165606959E+000	9.143301534E-001	2.368517489E+000	
8.576647000E+003	8.671676324E+000	3.661426929E+000	2.365418897E-001	1.692690808E+001	1.547897894E+001	3.666021412E+001	2.165795072E+000	9.144599159E-001	2.368387104E+000	1.692881386E+001	1.547782869E+001	3.666108824E+001	2.165602890E+000	9.142890228E-001	2.368619590E+000	1.692359293E+001	1.547535351E+001	3.665057432E+001	2.165649722E+000	9.144248255E-001	2.368319037E+000	
8.620435000E+003	8.546342811E+000	3.608727717E+000	2.331546569E-001	1.692531302E+001	1.547782817E+001	3.665525247E+001	2.165706030E+000	9.144781049E-001	2.368242628E+000	1.692622849E+001	1.547664450E+001	3.665815595E+001	2.165760434E+000	9.143587130E-001	2.368611359E+000	1.692890250E+001	1.547850320E+001	3.666078454E+001	2.165573612E+000	9.143240797E-001	2.368496751E+000	
8.664273000E+003	8.409348202E+000	3.550702435E+000	2.294571449E-001	1.692175386E+001	1.547435987E+001	3.664888363E+001	2.165785174E+000	9.144654860E-001	2.368361854E+000	1.692626145E+001	1.547623339E+001	3.665621178E+001	2.165641355E+000	9.143326445E-001	2.368548654E+000	1.692885419E+001	1.547805187E+001	3.665876013E+001	2.165460209E+000	9.143000286E-001	2.368435023E+000	
8.708085000E+003	8.246437188E+000	3.481899822E+000	2.249441549E-001	1.692706182E+001	1.547895220E+001	3.665993095E+001	2.165758673E+000	9.144500305E-001	2.368372903E+000	1.692598449E+001	1.547643367E+001	3.665713421E+001	2.165731289E+000	9.143594384E-001	2.368577606E+000	1.693087409E+001	1.548301555E+001	3.666854716E+001	2.165779922E+000	9.144841230E-001	2.368307844E+000	
8.751900000E+003	8.115323519E+000	3.426677848E+000	2.213923267E-001	1.692610856E+001	1.547785282E+001	3.665584819E+001	2.165639436E+000	9.144365796E-001	2.368277346E+000	1.692643273E+001	1.547628649E+001	3.665914516E+001	2.165792743E+000	9.143265297E-001	2.368730068E+000	1.692991989E+001	1.547951330E+001	3.666253318E+001	2.165546761E+000	9.143287974E-001	2.368455163E+000	

8.956330000E+003	7.525016633E+000	3.177537767E+000	2.053348258E-001	1.692005160E+001	1.547490911E+001	3.664754190E+001	2.165923767E+000	9.145899479E-001	2.368191092E+000	1.692666386E+001	1.547694667E+001	3.665937942E+001	2.165777008E+000	9.143530464E-001	2.368644165E+000	1.692796312E+001	1.547846128E+001	3.666586579E+001	2.165993955E+000	9.143723419E-001	2.368831444E+000	
9.000205000E+003	7.402306233E+000	3.125344975E+000	2.019288958E-001	1.692548988E+001	1.547745291E+001	3.665798401E+001	2.165844786E+000	9.144463775E-001	2.368476534E+000	1.693031678E+001	1.548056618E+001	3.666796291E+001	2.165816706E+000	9.143695530E-001	2.368644820E+000	1.692505843E+001	1.547560418E+001	3.665475286E+001	2.165709088E+000	9.143604580E-001	2.368550684E+000	
9.044046000E+003	7.315072338E+000	3.088778469E+000	1.995948577E-001	1.692168015E+001	1.547524072E+001	3.664960321E+001	2.165837133E+000	9.145215241E-001	2.368273546E+000	1.692952385E+001	1.547860590E+001	3.666400427E+001	2.165684315E+000	9.142965882E-001	2.368689048E+000	1.692769774E+001	1.547934238E+001	3.665878531E+001	2.165609635E+000	9.144387278E-001	2.368239193E+000	
9.087904000E+003	7.177473195E+000	3.030733382E+000	1.957883138E-001	1.692660607E+001	1.547964392E+001	3.665935446E+001	2.165782928E+000	9.145155183E-001	2.368229828E+000	1.692395467E+001	1.547439331E+001	3.665196576E+001	2.165685649E+000	9.143485436E-001	2.368555912E+000	1.692494667E+001	1.547600509E+001	3.665259721E+001	2.165596025E+000	9.143901837E-001	2.368350036E+000	
9.131765000E+003	7.051738691E+000	2.977638954E+000	1.923539324E-001	1.692792954E+001	1.548000041E+001	3.666022629E+001	2.165665104E+000	9.144650784E-001	2.368231609E+000	1.692442484E+001	1.547542743E+001	3.665599704E+001	2.165863679E+000	9.143842455E-001	2.368658132E+000	1.692957861E+001	1.547915001E+001	3.666273795E+001	2.165602512E+000	9.143257710E-001	2.368523977E+000	
9.175645000E+003	6.932543009E+000	2.927062375E+000	1.891008288E-001	1.692635484E+001	1.547884477E+001	3.666056385E+001	2.165886524E+000	9.144818783E-001	2.368430229E+000	1.693017309E+001	1.548093420E+001	3.667005826E+001	2.165958851E+000	9.143990505E-001	2.368723862E+000	1.693063417E+001	1.547997364E+001	3.666179700E+001	2.165411918E+000	9.143174134E-001	2.368337173E+000	
9.219488000E+003	6.816605360E+000	2.878275113E+000	1.859169035E-001	1.692826773E+001	1.548151383E+001	3.666479611E+001	2.165891791E+000	9.145362112E-001	2.368295279E+000	1.692024386E+001	1.547168902E+001	3.664795155E+001	2.165923367E+000	9.143892458E-001	2.368710455E+000	1.692838989E+001	1.548046357E+001	3.666386754E+001	2.165821308E+000	9.144675703E-001	2.368395970E+000	
9.263367000E+003	6.693906759E+000	2.826401992E+000	1.826705932E-001	1.692020431E+001	1.547267101E+001	3.664468727E+001	2.165735508E+000	9.144494199E-001	2.368349152E+000	1.692941022E+001	1.547928396E+001	3.666394071E+001	2.165695097E+000	9.143427772E-001	2.368581183E+000	1.692591052E+001	1.547694338E+001	3.665696211E+001	2.165730586E+000	9.143935487E-001	2.368488480E+000	
9.307200000E+003	6.588197632E+000	2.781775883E+000	1.797007416E-001	1.692655016E+001	1.548004676E+001	3.666205033E+001	2.165949351E+000	9.145423384E-001	2.368342350E+000	1.692334952E+001	1.547393104E+001	3.665194347E+001	2.165761773E+000	9.143539237E-001	2.368625230E+000	1.692614998E+001	1.547861879E+001	3.666385200E+001	2.166107002E+000	9.144795953E-001	2.368677238E+000	
9.351141000E+003	6.480147630E+000	2.736255708E+000	1.767308939E-001	1.693075130E+001	1.548261115E+001	3.666675072E+001	2.165689524E+000	9.144668702E-001	2.368253673E+000	1.692481794E+001	1.547551499E+001	3.665618390E+001	2.165824414E+000	9.143681805E-001	2.368656806E+000	1.693094647E+001	1.548071175E+001	3.666546504E+001	2.165588622E+000	9.143441431E-001	2.368461195E+000	

9.456566000E+003	6.197081175E+000	2.616511264E+000	1.690477864E-001	1.692528391E+001	1.547793864E+001	3.665875377E+001	2.165916624E+000	9.144862044E-001	2.368451939E+000	1.692624919E+001	1.547744055E+001	3.666058054E+001	2.165901029E+000	9.144046254E-001	2.368646187E+000	1.692949270E+001	1.548021457E+001	3.666351180E+001	2.165659210E+000	9.143932925E-001	2.368411085E+000	
9.500430000E+003	6.061937786E+000	2.559471147E+000	1.653702811E-001	1.692474300E+001	1.547721350E+001	3.665675445E+001	2.165867716E+000	9.144725863E-001	2.368433727E+000	1.692714822E+001	1.547741961E+001	3.665904335E+001	2.165695182E+000	9.143548223E-001	2.368550074E+000	1.693091463E+001	1.548281048E+001	3.666828377E+001	2.165759179E+000	9.144698212E-001	2.368322200E+000	
9.544259000E+003	5.961417929E+000	2.516993423E+000	1.625915271E-001	1.692882736E+001	1.548047102E+001	3.666499746E+001	2.165832086E+000	9.144443789E-001	2.368467821E+000	1.692340526E+001	1.547482118E+001	3.665476756E+001	2.165921516E+000	9.144035107E-001	2.368671479E+000	1.693242518E+001	1.548206320E+001	3.666930050E+001	2.165626018E+000	9.143441084E-001	2.368502184E+000	
9.588107000E+003	5.865755306E+000	2.476726808E+000	1.599812841E-001	1.692749843E+001	1.548135348E+001	3.666525957E+001	2.166017603E+000	9.145683008E-001	2.368349746E+000	1.692820228E+001	1.547898948E+001	3.666491715E+001	2.165907315E+000	9.143906258E-001	2.368689326E+000	1.693481026E+001	1.548452405E+001	3.667368558E+001	2.165579951E+000	9.143606458E-001	2.368408965E+000	
9.631985000E+003	5.774520675E+000	2.438214239E+000	1.575280881E-001	1.692467897E+001	1.547796503E+001	3.665708600E+001	2.165895498E+000	9.145204497E-001	2.368340149E+000	1.692430559E+001	1.547583057E+001	3.665413760E+001	2.165769071E+000	9.144145079E-001	2.368476279E+000	1.693084778E+001	1.548055749E+001	3.666357554E+001	2.165489644E+000	9.143403622E-001	2.368362739E+000	
9.675845000E+003	5.684441002E+000	2.400201875E+000	1.550884915E-001	1.692293542E+001	1.547633775E+001	3.665288731E+001	2.165870543E+000	9.145185139E-001	2.368317874E+000	1.692724087E+001	1.547846848E+001	3.666211952E+001	2.165865057E+000	9.144117811E-001	2.368588312E+000	1.693196409E+001	1.548147525E+001	3.666816639E+001	2.165618011E+000	9.143342835E-001	2.368518877E+000	
9.719706000E+003	5.577672229E+000	2.355049159E+000	1.520963017E-001	1.693195630E+001	1.548393441E+001	3.667197801E+001	2.165844120E+000	9.144799414E-001	2.368388876E+000	1.693176948E+001	1.548354354E+001	3.667322897E+001	2.165941900E+000	9.144669463E-001	2.368529458E+000	1.692650812E+001	1.547771831E+001	3.665944190E+001	2.165800628E+000	9.144070474E-001	2.368530113E+000	
9.763616000E+003	5.480028456E+000	2.313870846E+000	1.494396584E-001	1.693157412E+001	1.548364652E+001	3.667050979E+001	2.165806293E+000	9.144835800E-001	2.368338088E+000	1.692864810E+001	1.547823931E+001	3.666575319E+001	2.165899661E+000	9.143222316E-001	2.368858140E+000	1.692887689E+001	1.548038524E+001	3.666193293E+001	2.165644725E+000	9.144366366E-001	2.368282982E+000	
9.807491000E+003	5.404406357E+000	2.282026278E+000	1.474114125E-001	1.692790655E+001	1.548066218E+001	3.666206208E+001	2.165776493E+000	9.145054135E-001	2.368248959E+000	1.691965856E+001	1.547166603E+001	3.664424770E+001	2.165779384E+000	9.144195184E-001	2.368474579E+000	1.692420761E+001	1.547803864E+001	3.665315186E+001	2.165723365E+000	9.145502697E-001	2.368074710E+000	
9.851370000E+003	5.343391951E+000	2.256076466E+000	1.457430183E-001	1.692711372E+001	1.547982533E+001	3.666310753E+001	2.165939695E+000	9.144988084E-001	2.368444524E+000	1.692959009E+001	1.548133450E+001	3.667082743E+001	2.166078874E+000	9.144541849E-001	2.368712298E+000	1.693150839E+001	1.548149820E+001	3.666935815E+001	2.165746685E+000	9.143602478E-001	2.368592346E+000	

1.006658000E+004	4.899567047E+000	2.068849775E+000	1.336160028E-001	1.693106550E+001	1.548354787E+001	3.666901378E+001	2.165782997E+000	9.145052252E-001	2.368256559E+000	1.692577594E+001	1.547745514E+001	3.665918292E+001	2.165879015E+000	9.144310544E-001	2.368553654E+000	1.693019255E+001	1.548073622E+001	3.666359213E+001	2.165574433E+000	9.143863052E-001	2.368336468E+000	
1.011045800E+004	4.808652014E+000	2.030389897E+000	1.311530322E-001	1.693024092E+001	1.548107477E+001	3.666443645E+001	2.165618116E+000	9.144036899E-001	2.368339214E+000	1.693113057E+001	1.548341094E+001	3.667573280E+001	2.166171518E+000	9.144936234E-001	2.368711451E+000	1.692875959E+001	1.548211597E+001	3.666549298E+001	2.165870026E+000	9.145452084E-001	2.368248180E+000	
1.015428600E+004	4.767906564E+000	2.012752346E+000	1.300118591E-001	1.692871795E+001	1.548129809E+001	3.667285889E+001	2.166310467E+000	9.144991448E-001	2.368849091E+000	1.693116472E+001	1.548058837E+001	3.666770457E+001	2.165692979E+000	9.143250702E-001	2.368624737E+000	1.693197725E+001	1.548532789E+001	3.667136124E+001	2.165805015E+000	9.145611087E-001	2.368135923E+000	
1.019814500E+004	4.685370389E+000	1.978086245E+000	1.277737457E-001	1.692787627E+001	1.548116348E+001	3.666927320E+001	2.166206357E+000	9.145366628E-001	2.368638071E+000	1.693546968E+001	1.548784983E+001	3.668966050E+001	2.166438911E+000	9.145214228E-001	2.368931833E+000	1.692254816E+001	1.547611409E+001	3.664672282E+001	2.165555829E+000	9.145262252E-001	2.367953777E+000	
1.024199300E+004	4.574158829E+000	1.930988720E+000	1.247587552E-001	1.692478648E+001	1.547778123E+001	3.666403067E+001	2.166292066E+000	9.145037811E-001	2.368816960E+000	1.692759978E+001	1.547937060E+001	3.666477325E+001	2.165975905E+000	9.144456862E-001	2.368621710E+000	1.693248863E+001	1.548170867E+001	3.666790977E+001	2.165535768E+000	9.143197441E-001	2.368466592E+000	
1.028585600E+004	4.499373506E+000	1.899524156E+000	1.227261577E-001	1.692378912E+001	1.547774485E+001	3.666189497E+001	2.166293536E+000	9.145555251E-001	2.368684542E+000	1.693468026E+001	1.548561258E+001	3.668423866E+001	2.166219739E+000	9.144319432E-001	2.368923959E+000	1.693367269E+001	1.548523597E+001	3.667074889E+001	2.165552008E+000	9.144641131E-001	2.368110435E+000	
1.032971700E+004	4.430993966E+000	1.870632503E+000	1.207983728E-001	1.693651105E+001	1.548557700E+001	3.668090773E+001	2.165788905E+000	9.143309945E-001	2.368714304E+000	1.693341785E+001	1.548300370E+001	3.668142867E+001	2.166215291E+000	9.143460489E-001	2.369141633E+000	1.692374380E+001	1.547760186E+001	3.665895103E+001	2.166125383E+000	9.145495253E-001	2.368516218E+000	
1.037356400E+004	4.385071596E+000	1.851220660E+000	1.195812313E-001	1.692790056E+001	1.548086301E+001	3.667023286E+001	2.166259940E+000	9.145176011E-001	2.368746034E+000	1.693003846E+001	1.548023324E+001	3.667048883E+001	2.166001508E+000	9.143649189E-001	2.368858935E+000	1.693038445E+001	1.548392780E+001	3.666361508E+001	2.165551243E+000	9.145644535E-001	2.367849783E+000	
1.041741100E+004	4.300560679E+000	1.815753572E+000	1.173062404E-001	1.692407024E+001	1.547874661E+001	3.666097101E+001	2.166202957E+000	9.145995254E-001	2.368471552E+000	1.692009128E+001	1.547500798E+001	3.665320701E+001	2.166253503E+000	9.145936461E-001	2.368542043E+000	1.692457380E+001	1.547701563E+001	3.665581928E+001	2.165834112E+000	9.144700369E-001	2.368403584E+000	
1.046127200E+004	4.208225189E+000	1.776917979E+000	1.148058864E-001	1.692389191E+001	1.547758599E+001	3.665513434E+001	2.165880906E+000	9.145405841E-001	2.368272052E+000	1.693140297E+001	1.548476366E+001	3.666960865E+001	2.165774964E+000	9.145588043E-001	2.368109031E+000	1.693620442E+001	1.548876425E+001	3.668996045E+001	2.166362637E+000	9.145357404E-001	2.368811344E+000	

1.056663600E+004	4.066336195E+000	1.716995124E+000	1.108998176E-001	1.692745300E+001	1.548239809E+001	3.666675279E+001	2.166111628E+000	9.146324665E-001	2.368286397E+000	1.692486054E+001	1.547727098E+001	3.666294830E+001	2.166218636E+000	9.144696318E-001	2.368825121E+000	1.692788316E+001	1.548140643E+001	3.667408631E+001	2.166489807E+000	9.145506435E-001	2.368911796E+000	
1.061051100E+004	4.018400781E+000	1.696556156E+000	1.096085439E-001	1.692592995E+001	1.547832035E+001	3.666138276E+001	2.165989277E+000	9.144738518E-001	2.368563379E+000	1.692744839E+001	1.548075409E+001	3.666042384E+001	2.165738333E+000	9.145355955E-001	2.368129074E+000	1.693326457E+001	1.548337426E+001	3.667722014E+001	2.165986363E+000	9.143762088E-001	2.368813123E+000	
1.065434100E+004	3.953465341E+000	1.669105691E+000	1.077841372E-001	1.693165298E+001	1.548563391E+001	3.667947290E+001	2.166325576E+000	9.145966982E-001	2.368612942E+000	1.692568709E+001	1.547797006E+001	3.666015308E+001	2.165947704E+000	9.144662774E-001	2.368537537E+000	1.693191072E+001	1.548417179E+001	3.667526855E+001	2.166044291E+000	9.144964230E-001	2.368565077E+000	
1.069823700E+004	3.885476388E+000	1.640562286E+000	1.059868692E-001	1.692597583E+001	1.547892015E+001	3.665997888E+001	2.165900463E+000	9.145068095E-001	2.368380902E+000	1.692772864E+001	1.548071843E+001	3.666356654E+001	2.165888130E+000	9.145183479E-001	2.368337536E+000	1.693654574E+001	1.548752255E+001	3.669282381E+001	2.166488041E+000	9.144439949E-001	2.369186143E+000	
1.074209700E+004	3.806748256E+000	1.606921758E+000	1.037834677E-001	1.693092622E+001	1.548340785E+001	3.667971731E+001	2.166433002E+000	9.145044783E-001	2.368969265E+000	1.692168590E+001	1.547375919E+001	3.666116555E+001	2.166519682E+000	9.144336612E-001	2.369247518E+000	1.693421342E+001	1.548545597E+001	3.667970103E+001	2.166011500E+000	9.144479038E-001	2.368654892E+000	
1.078608400E+004	3.739884588E+000	1.579269733E+000	1.020338897E-001	1.692016372E+001	1.547789403E+001	3.665335702E+001	2.166253095E+000	9.147602995E-001	2.368110090E+000	1.691912709E+001	1.547176919E+001	3.665333209E+001	2.166384347E+000	9.144543398E-001	2.369045947E+000	1.692665640E+001	1.547977892E+001	3.666375330E+001	2.166036366E+000	9.145207743E-001	2.368493342E+000	
1.082994700E+004	3.657750122E+000	1.544480282E+000	9.982472440E-002	1.691428069E+001	1.547192132E+001	3.664172522E+001	2.166318858E+000	9.147253501E-001	2.368272463E+000	1.692987860E+001	1.548188959E+001	3.667078682E+001	2.166039562E+000	9.144713887E-001	2.368624747E+000	1.692748275E+001	1.547872305E+001	3.667461606E+001	2.166572349E+000	9.144137546E-001	2.369356692E+000	
1.087381400E+004	3.592240713E+000	1.516655660E+000	9.793040462E-002	1.693229844E+001	1.548707642E+001	3.668156715E+001	2.166366680E+000	9.146470267E-001	2.368527549E+000	1.693359770E+001	1.548506296E+001	3.667687040E+001	2.165923099E+000	9.144579456E-001	2.368532210E+000	1.693177153E+001	1.548745773E+001	3.667094799E+001	2.165806922E+000	9.146980102E-001	2.367783573E+000	
1.091767000E+004	3.517206276E+000	1.484967916E+000	9.586450695E-002	1.693650982E+001	1.549027855E+001	3.668934821E+001	2.166287423E+000	9.146086601E-001	2.368540248E+000	1.692720136E+001	1.547754591E+001	3.666650162E+001	2.166128993E+000	9.143594139E-001	2.369012622E+000	1.692882267E+001	1.548296011E+001	3.666850984E+001	2.166040164E+000	9.145916647E-001	2.368313913E+000	
1.096153000E+004	3.471108013E+000	1.465495668E+000	9.463910852E-002	1.693155121E+001	1.548509587E+001	3.667731097E+001	2.166210911E+000	9.145704181E-001	2.368555628E+000	1.693304208E+001	1.548549037E+001	3.667117127E+001	2.165657600E+000	9.145131927E-001	2.368098806E+000	1.693260533E+001	1.548535939E+001	3.668322285E+001	2.166425197E+000	9.145290453E-001	2.368897093E+000	

